Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,Packet Length Variance,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Fwd Act Data Pkts,Active Mean,Active Std,Idle Mean,Idle Std,Label
15042722,306,0,30600,0,100,0,0,0,2034.2063092,20.342063092,49.3204,887.449948922,15042722,49.3204,887.449948922,0,0,0,2448,0,20.342063092,0,100,0,0,0,100.326797386,100,0,30600,306,2034,305,0,0,0,0,outros
369580368,6983,3364,7900267,20184,1131.35715309,440.970361936,6,0,21430.9300109,27.9966169632,35.7220537406,59869.7239852,369579754,52.933221713,66715.0270002,369516895,109.87716176,125507.415083,139660,67280,18.8944018801,9.10221508303,765.40983765,639.644926243,409145.631669,0,765.483811733,1131.35715309,6,7920451,10347,21430,6982,0,0,0,0,outros
15049559,154,0,15400,0,100,0,0,0,1023.28579861,10.2328579861,98.363130719,1175.31299131,15049559,98.363130719,1175.31299131,0,0,0,1232,0,10.2328579861,0,100,0,0,0,100.649350649,100,0,15400,154,1023,153,0,0,0,0,outros
240043430,3,3,3,0,1,0,0,0,0.0124977384301,0.0249954768602,48008686,65737822.0255,240042817,120021.4085,2113.54216897,240042876,120021438,2050.60966544,60,96,0.0124977384301,0.0124977384301,0.571428571429,0.534522483825,0.285714285714,1,0.666666666667,1,0,0,0,0,2,0.5465,10.6066017178,120020862,2102.93556725,outros
3632609,38,0,3648,0,96,0,0,0,1004.2368997,10.4608010386,98.1786216216,788.824137257,3632609,98.1786216216,788.824137257,0,0,0,304,0,10.4608010386,0,96,0,0,0,98.5263157895,96,0,3648,38,1004,37,0,0,0,0,outros
7755034,6,0,120,0,20,0,0,0,15.4738199729,0.773690998647,1551.0068,1525221.44124,7755034,1551.0068,1525221.44124,0,0,0,48,0,0.773690998647,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
15046786,103,0,10300,0,100,0,0,0,684.531567074,6.84531567074,147.517509804,1327.90240117,15046786,147.517509804,1327.90240117,0,0,0,824,0,6.84531567074,0,100,0,0,0,100.970873786,100,0,10300,103,684,102,0,0,0,0,outros
300024101,6,6,3450,2811,575,0,468.5,0.547722557505,20.8683235085,0.0399967867915,27274.9182727,31332127.3659,300020168,60004.0336,223.610822637,300020307,60004.0614,270.259689928,48,48,0.0199983933957,0.0199983933957,525.846153846,55.2612675597,3053.80769231,1,569.666666667,575,468.5,0,0,0,5,3.7756,238.401552008,60000258,116.140001722,outros
7754206,6,0,120,0,20,0,0,0,15.4754722792,0.773773613959,1550.8412,1524547.14841,7754206,1550.8412,1524547.14841,0,0,0,48,0,0.773773613959,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
355941,36,0,0,0,0,0,0,0,0,101.140357531,10.1697428571,10.4890499125,355941,10.1697428571,10.4890499125,0,0,0,0,0,101.140357531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
111108585,112,0,5320,0,47.5,1.64398987305,0,0,47.8810885765,1.0080229174,1000.97824324,137.255118548,111108585,1000.97824324,137.255118548,0,0,0,896,0,1.0080229174,0,47.4867256637,1.64270597886,2.698482933,0,47.9107142857,47.5,0,0,0,0,111,0,0,0,0,outros
15046768,103,0,10300,0,100,0,0,0,684.532385958,6.84532385958,147.517333333,1574.32908441,15046768,147.517333333,1574.32908441,0,0,0,824,0,6.84532385958,0,100,0,0,0,100.970873786,100,0,10300,103,684,102,0,0,0,0,outros
15029859,103,0,10300,0,100,0,0,0,685.302503503,6.85302503503,147.351558824,5225.36383228,15029859,147.351558824,5225.36383228,0,0,0,824,0,6.85302503503,0,100,0,0,0,100.970873786,100,0,10300,103,685,102,0,0,0,0,outros
15755681,7,0,140,0,20,0,0,0,8.88568383683,0.444284191842,2625.94683333,2965270.28628,15755681,2625.94683333,2965270.28628,0,0,0,56,0,0.444284191842,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755374,0,8000307,0,outros
15757707,7,0,140,0,20,0,0,0,8.88454138664,0.444227069332,2626.2845,2965555.42048,15757707,2626.2845,2965555.42048,0,0,0,56,0,0.444227069332,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7756361,0,8001346,0,outros
15003077,103,0,9888,0,96,0,0,0,659.06480384,6.86525837333,147.088990196,4270.07347189,15003077,147.088990196,4270.07347189,0,0,0,824,0,6.86525837333,0,96,0,0,0,96.932038835,96,0,9888,103,659,102,0,0,0,0,outros
15036927,307,0,29472,0,96,0,0,0,1959.97493371,20.4164055595,49.1402843137,919.709420013,15036927,49.1402843137,919.709420013,0,0,0,2456,0,20.4164055595,0,96,0,0,0,96.3127035831,96,0,29472,307,1959,306,0,0,0,0,outros
1386563,2,0,0,0,0,0,0,0,0,1.44241552674,1386563,0,1386563,1386563,0,0,0,0,64,0,1.44241552674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
339510,18,0,0,0,0,0,0,0,0,53.0175841654,19.9711764706,243.576280479,339510,19.9711764706,243.576280479,0,0,0,0,0,53.0175841654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
15756074,7,0,140,0,20,0,0,0,8.88546220334,0.444273110167,2626.01233333,2965372.71235,15756074,2626.01233333,2965372.71235,0,0,0,56,0,0.444273110167,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755.28,0,8000794,0,outros
15007931,306,0,30600,0,100,0,0,0,2038.921954,20.38921954,49.2063311475,1013.95077601,15007931,49.2063311475,1013.95077601,0,0,0,2448,0,20.38921954,0,100,0,0,0,100.326797386,100,0,30600,306,2038,305,0,0,0,0,outros
15044693,153,0,14688,0,96,0,0,0,976.2911081,10.1696990427,98.9782434211,1408.87524533,15044693,98.9782434211,1408.87524533,0,0,0,1224,0,10.1696990427,0,96,0,0,0,96.6274509804,96,0,14688,153,976,152,0,0,0,0,outros
15003913,103,0,10300,0,100,0,0,0,686.487584939,6.86487584939,147.097186275,4805.90844017,15003913,147.097186275,4805.90844017,0,0,0,824,0,6.86487584939,0,100,0,0,0,100.970873786,100,0,10300,103,686,102,0,0,0,0,outros
15034487,307,0,30700,0,100,0,0,0,2041.971901,20.41971901,49.1323104575,894.068599537,15034487,49.1323104575,894.068599537,0,0,0,2456,0,20.41971901,0,100,0,0,0,100.325732899,100,0,30700,307,2041,306,0,0,0,0,outros
14979195,153,0,14688,0,96,0,0,0,980.560036771,10.2141670497,98.5473355263,1241.05151925,14979195,98.5473355263,1241.05151925,0,0,0,1224,0,10.2141670497,0,96,0,0,0,96.6274509804,96,0,14688,153,980,152,0,0,0,0,outros
15049075,154,0,15400,0,100,0,0,0,1023.31870896,10.2331870896,98.3599673203,1038.63810385,15049075,98.3599673203,1038.63810385,0,0,0,1232,0,10.2331870896,0,100,0,0,0,100.649350649,100,0,15400,154,1023,153,0,0,0,0,outros
15756675,7,0,140,0,20,0,0,0,8.88512328902,0.444256164451,2626.1125,2965220.32393,15756675,2626.1125,2965220.32393,0,0,0,56,0,0.444256164451,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755991,0,8000684,0,outros
137133302,138,0,6534,0,47.347826087,1.8389626317,0,0,47.6470697103,1.00632011326,1000.9730073,149.444731883,137133302,1000.9730073,149.444731883,0,0,0,1104,0,1.00632011326,0,47.3165467626,1.8690304827,3.49327494526,0,47.6594202899,47.347826087,0,0,0,0,137,0,0,0,0,outros
31758896,9,0,180,0,20,0,0,0,5.66770331059,0.28338516553,3969862,3531803.78295,31758896,3969862,3531803.78295,0,0,0,72,0,0.28338516553,0,20,0,0,0,22.2222222222,20,0,0,0,0,8,7754807,0,8001363,111.664676599,outros
15757571,7,0,140,0,20,0,0,0,8.88461806709,0.444230903354,2626.26183333,2965474.63272,15757571,2626.26183333,2965474.63272,0,0,0,56,0,0.444230903354,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7756244,0,8001327,0,outros
7755963,6,0,120,0,20,0,0,0,15.4719665372,0.773598326862,1551.1926,1524842.31429,7755963,1551.1926,1524842.31429,0,0,0,48,0,0.773598326862,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
3751670,5,0,100,0,20,0,0,0,26.6547963973,1.33273981987,937.9175,773880.550544,3751670,937.9175,773880.550544,0,0,0,40,0,1.33273981987,0,20,0,0,0,24,20,0,0,0,0,4,0,0,0,0,outros
357519,18,0,0,0,0,0,0,0,0,50.3469745664,21.0305294118,2.400980192,357519,21.0305294118,2.400980192,0,0,0,0,0,50.3469745664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
14990639,153,0,14688,0,96,0,0,0,979.811467677,10.206369455,98.622625,1847.58162609,14990639,98.622625,1847.58162609,0,0,0,1224,0,10.206369455,0,96,0,0,0,96.6274509804,96,0,14688,153,979,152,0,0,0,0,outros
270007,4,0,0,0,0,0,0,0,0,14.814430737,90.0023333333,44134.9982478,270007,90.0023333333,44134.9982478,0,0,0,0,0,14.814430737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
15024792,154,0,15400,0,100,0,0,0,1024.97259197,10.2497259197,98.201254902,1555.45295708,15024792,98.201254902,1555.45295708,0,0,0,1232,0,10.2497259197,0,100,0,0,0,100.649350649,100,0,15400,154,1024,153,0,0,0,0,outros
7754607,6,0,120,0,20,0,0,0,15.474672024,0.7737336012,1550.9214,1525207.16375,7754607,1550.9214,1525207.16375,0,0,0,48,0,0.7737336012,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
15043817,103,0,10300,0,100,0,0,0,684.666664052,6.84666664052,147.488401961,1279.58746647,15043817,147.488401961,1279.58746647,0,0,0,824,0,6.84666664052,0,100,0,0,0,100.970873786,100,0,10300,103,684,102,0,0,0,0,outros
15007777,305,0,30500,0,100,0,0,0,2032.27966407,20.3227966407,49.3676875,859.401720887,15007777,49.3676875,859.401720887,0,0,0,2440,0,20.3227966407,0,100,0,0,0,100.327868852,100,0,30500,305,2032,304,0,0,0,0,outros
335328,12,0,0,0,0,0,0,0,0,35.7858574291,30.4843636364,933.851409243,335328,30.4843636364,933.851409243,0,0,0,0,0,35.7858574291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
15757621,7,0,140,0,20,0,0,0,8.88458987559,0.44422949378,2626.27016667,2965999.32787,15757621,2626.27016667,2965999.32787,0,0,0,56,0,0.44422949378,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755897,0,8001724,0,outros
7504395,5,0,100,0,20,0,0,0,13.3255245759,0.666276228797,1876.09875,1547992.12121,7504395,1876.09875,1547992.12121,0,0,0,40,0,0.666276228797,0,20,0,0,0,24,20,0,0,0,0,4,0,0,0,0,outros
15007076,154,0,15400,0,100,0,0,0,1026.18258214,10.2618258214,98.0854640523,4151.29516414,15007076,98.0854640523,4151.29516414,0,0,0,1232,0,10.2618258214,0,100,0,0,0,100.649350649,100,0,15400,154,1026,153,0,0,0,0,outros
332226,12,0,0,0,0,0,0,0,0,36.1199906088,30.2023636364,4.05642027588,332226,30.2023636364,4.05642027588,0,0,0,0,0,36.1199906088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
348804,7,0,0,0,0,0,0,0,0,20.0685771952,58134,53544.6363738,348804,58134,53544.6363738,0,0,0,0,0,20.0685771952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
20997145,4,0,0,0,0,0,0,0,0,0.190502089689,6999.04833333,4583815.70801,20997145,6999.04833333,4583815.70801,0,0,0,160,0,0.190502089689,0,0,0,0,0,0,0,0,0,0,0,0,2996922,0,9000.1115,4242311.88247,outros
7755331,6,0,120,0,20,0,0,0,15.4732273838,0.773661369192,1551.0662,1525027.4421,7755331,1551.0662,1525027.4421,0,0,0,48,0,0.773661369192,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
31759408,9,0,180,0,20,0,0,0,5.66761194037,0.283380597019,3969926,3531670.47184,31759408,3969926,3531670.47184,0,0,0,72,0,0.283380597019,0,20,0,0,0,22.2222222222,20,0,0,0,0,8,7755418,0,8001.33,108.392804189,outros
7756122,6,0,120,0,20,0,0,0,15.4716493629,0.773582468146,1551.2244,1524688.13156,7756122,1551.2244,1524688.13156,0,0,0,48,0,0.773582468146,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
15028559,154,0,14784,0,96,0,0,0,983.72704928,10.2471567633,98.225875817,4217.7365817,15028559,98.225875817,4217.7365817,0,0,0,1232,0,10.2471567633,0,96,0,0,0,96.6233766234,96,0,14784,154,983,153,0,0,0,0,outros
15012784,5,0,0,0,0,0,0,0,0,0.333049486358,3753196,3097032.57821,15012784,3753196,3097032.57821,0,0,0,160,0,0.333049486358,0,0,0,0,0,0,0,0,0,0,0,0,7006589,0,8006195,0,outros
299986,6,0,0,0,0,0,0,0,0,20.0009333769,59.9972,8.67179335547,299986,59.9972,8.67179335547,0,0,0,0,0,20.0009333769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
7754194,6,0,120,0,20,0,0,0,15.4754962282,0.773774811412,1550.8388,1525532.53771,7754194,1550.8388,1525532.53771,0,0,0,48,0,0.773774811412,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
7504326,5,0,100,0,20,0,0,0,13.3256471001,0.666282355004,1876.0815,1547965.92911,7504326,1876.0815,1547965.92911,0,0,0,40,0,0.666282355004,0,20,0,0,0,24,20,0,0,0,0,4,0,0,0,0,outros
15756458,7,0,140,0,20,0,0,0,8.8852456561,0.444262282805,2626.07633333,2965630.66573,15756458,2626.07633333,2965630.66573,0,0,0,56,0,0.444262282805,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755042,0,8001416,0,outros
15756715,7,0,140,0,20,0,0,0,8.88510073324,0.444255036662,2626.11916667,2965809.4321,15756715,2626.11916667,2965809.4321,0,0,0,56,0,0.444255036662,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755999,0,8000716,0,outros
15756688,7,0,140,0,20,0,0,0,8.88511595838,0.444255797919,2626.11466667,2965813.23058,15756688,2626.11466667,2965813.23058,0,0,0,56,0,0.444255797919,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7754561,0,8002127,0,outros
15757146,7,0,140,0,20,0,0,0,8.88485770202,0.444242885101,2626191,2965531.37248,15757146,2626191,2965531.37248,0,0,0,56,0,0.444242885101,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7756115,0,8001031,0,outros
7755700,6,0,120,0,20,0,0,0,15.4724912,0.773624560001,1551.14,1525016.35015,7755700,1551.14,1525016.35015,0,0,0,48,0,0.773624560001,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
279197,4,0,0,0,0,0,0,0,0,14.3268015057,93.0656666667,101007.725137,279197,93.0656666667,101007.725137,0,0,0,0,0,14.3268015057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
15755447,7,0,140,0,20,0,0,0,8.88581580707,0.444290790353,2625.90783333,2965334.5009,15755447,2625.90783333,2965334.5009,0,0,0,56,0,0.444290790353,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7754833,0,8000614,0,outros
7754531,6,0,120,0,20,0,0,0,15.474823687,0.773741184348,1550.9062,1524622.62776,7754531,1550.9062,1524622.62776,0,0,0,48,0,0.773741184348,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
3756065,5,0,100,0,20,0,0,0,26.6236074189,1.33118037095,939.01625,774868.695261,3756065,939.01625,774868.695261,0,0,0,40,0,1.33118037095,0,20,0,0,0,24,20,0,0,0,0,4,0,0,0,0,outros
270007,4,0,0,0,0,0,0,0,0,14.814430737,90.0023333333,44134.9982478,270007,90.0023333333,44134.9982478,0,0,0,0,0,14.814430737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
179999730,182,0,11102,0,61,43.118620915,0,0,61.6778702946,1.01111262778,994.473646409,1002628.89765,179999730,994.473646409,1002628.89765,0,0,0,1456,0,1.01111262778,0,60.7650273224,43.1173262754,1859.10382514,0,61.0989010989,61,0,0,0,0,181,0,0,0,0,outros
360134687,49,0,2730,0,55.7142857143,17.9234483289,0,0,7.58049723769,0.13606020683,7502.80597917,11677486306,360134687,7502.80597917,11677486306,0,0,0,392,0,0.13606020683,0,56.16,18.0174065497,324.626938776,0,57.306122449,55.7142857143,0,184,4,157,48,4278799,7787682.76789,15734.7852857,13854374.7815,outros
3634484,38,0,3648,0,96,0,0,0,1003.71882226,10.4554043985,98.2292972973,730.83384131,3634484,98.2292972973,730.83384131,0,0,0,304,0,10.4554043985,0,96,0,0,0,98.5263157895,96,0,3648,38,1003,37,0,0,0,0,outros
31923156,9,0,180,0,20,0,0,0,5.63854024959,0.28192701248,3990.3945,3558748.0303,31923156,3990.3945,3558748.0303,0,0,0,72,0,0.28192701248,0,20,0,0,0,22.2222222222,20,0,0,0,0,8,7756186,0,8055.65666667,94088.0209662,outros
3751843,5,0,100,0,20,0,0,0,26.6535673268,1.33267836634,937.96075,773833.491985,3751843,937.96075,773833.491985,0,0,0,40,0,1.33267836634,0,20,0,0,0,24,20,0,0,0,0,4,0,0,0,0,outros
312828,8,0,0,0,0,0,0,0,0,25.5731584129,44.6897142857,20555.7509853,312828,44.6897142857,20555.7509853,0,0,0,0,0,25.5731584129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
15754481,7,0,140,0,20,0,0,0,8.88636064876,0.444318032438,2625.74683333,2965480.53402,15754481,2625.74683333,2965480.53402,0,0,0,56,0,0.444318032438,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7753909,0,8000572,0,outros
15003572,153,0,15300,0,100,0,0,0,1019.75716183,10.1975716183,98.7077105263,1390.16766168,15003572,98.7077105263,1390.16766168,0,0,0,1224,0,10.1975716183,0,100,0,0,0,100.653594771,100,0,15300,153,1019,152,0,0,0,0,outros
15025054,103,0,10300,0,100,0,0,0,685.521662684,6.85521662684,147.30445098,9753.29472398,15025054,147.30445098,9753.29472398,0,0,0,824,0,6.85521662684,0,100,0,0,0,100.970873786,100,0,10300,103,685,102,0,0,0,0,outros
340799,13,0,0,0,0,0,0,0,0,38.1456518358,28.3999166667,21280.580599,340799,28.3999166667,21280.580599,0,0,0,0,0,38.1456518358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
350427650,25,24,25,432,1,0,18,0,1.30412083636,0.139829148756,7300.57604167,7573434.2583,350426910,14601.12125,2449739821,350426895,15235.9519565,646264.14582,200,192,0.0713414024264,0.0684877463294,9.16,8.57942484158,73.6065306122,0,9.34693877551,1,18,0,0,0,24,135.583347826,646460.376757,15100.3692609,8781.94550933,outros
15037529,153,0,14688,0,96,0,0,0,976.756221052,10.1745439693,98.9311118421,1294.50834232,15037529,98.9311118421,1294.50834232,0,0,0,1224,0,10.1745439693,0,96,0,0,0,96.6274509804,96,0,14688,153,976,152,0,0,0,0,outros
31758888,9,0,180,0,20,0,0,0,5.66770473828,0.283385236914,3969861,3531956.50072,31758888,3969861,3531956.50072,0,0,0,72,0,0.283385236914,0,20,0,0,0,22.2222222222,20,0,0,0,0,8,7754387,0,8001.50033333,704.591607481,outros
14953065,102,0,10200,0,100,0,0,0,682.134398533,6.82134398533,148.050148515,1860.59175203,14953065,148.050148515,1860.59175203,0,0,0,816,0,6.82134398533,0,100,0,0,0,100.980392157,100,0,10200,102,682,101,0,0,0,0,outros
7503781,5,0,100,0,20,0,0,0,13.3266149425,0.666330747126,1875.94525,1548120.1093,7503781,1875.94525,1548120.1093,0,0,0,40,0,0.666330747126,0,20,0,0,0,24,20,0,0,0,0,4,0,0,0,0,outros
15756368,7,0,140,0,20,0,0,0,8.88529640841,0.444264820421,2626.06133333,2965735.03209,15756368,2626.06133333,2965735.03209,0,0,0,56,0,0.444264820421,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7754893,0,8001475,0,outros
15757513,7,0,140,0,20,0,0,0,8.88465076945,0.444232538472,2626.25216667,2965801.53145,15757513,2626.25216667,2965801.53145,0,0,0,56,0,0.444232538472,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7756406,0,8001107,0,outros
15755375,7,0,140,0,20,0,0,0,8.88585641408,0.444292820704,2625.89583333,2965739.91022,15755375,2625.89583333,2965739.91022,0,0,0,56,0,0.444292820704,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7754174,0,8001201,0,outros
300023,4,0,0,0,0,0,0,0,0,13.3323111895,100.007666667,69286.6511121,300023,100.007666667,69286.6511121,0,0,0,0,0,13.3323111895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
2055480,15,0,1500,0,100,0,0,0,729.756553214,7.29756553214,146.82,782.209002171,2055480,146.82,782.209002171,0,0,0,120,0,7.29756553214,0,100,0,0,0,106.666666667,100,0,1500,15,729,14,0,0,0,0,outros
15023070,103,0,10300,0,100,0,0,0,685.612195111,6.85612195111,147285,1073.24602478,15023070,147285,1073.24602478,0,0,0,824,0,6.85612195111,0,100,0,0,0,100.970873786,100,0,10300,103,685,102,0,0,0,0,outros
14900541,102,0,10200,0,100,0,0,0,684.538903655,6.84538903655,147.530108911,1387.75974074,14900541,147.530108911,1387.75974074,0,0,0,816,0,6.84538903655,0,100,0,0,0,100.980392157,100,0,10200,102,684,101,0,0,0,0,outros
180000,2,0,0,0,0,0,0,0,0,11.1111111111,180,0,180000,180,0,0,0,0,0,0,11.1111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
7755409,6,0,120,0,20,0,0,0,15.4730717619,0.773653588096,1551.0818,1525029.41466,7755409,1551.0818,1525029.41466,0,0,0,48,0,0.773653588096,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
15757308,7,0,140,0,20,0,0,0,8.8847663573,0.444238317865,2626218,2965477.04012,15757308,2626218,2965477.04012,0,0,0,56,0,0.444238317865,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7756302,0,8001006,0,outros
31760678,9,0,180,0,20,0,0,0,5.66738531211,0.283369265606,3970.08475,3531955.85103,31760678,3970.08475,3531955.85103,0,0,0,72,0,0.283369265606,0,20,0,0,0,22.2222222222,20,0,0,0,0,8,7755419,0,8001753,1224.52725572,outros
15039057,307,0,30700,0,100,0,0,0,2041.3513959,20.413513959,49.147245098,564.498113423,15039057,49.147245098,564.498113423,0,0,0,2456,0,20.413513959,0,100,0,0,0,100.325732899,100,0,30700,307,2041,306,0,0,0,0,outros
336627,3,0,0,0,0,0,0,0,0,8.91194110989,168.3135,186237.076922,336627,168.3135,186237.076922,0,0,0,0,0,8.91194110989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
3221,1,1,300,300,300,0,300,0,186277.553555,620.925178516,3221,0,0,0,0,0,0,0,8,8,310.462589258,310.462589258,300,0,0,1,450,300,300,0,0,0,0,0,0,0,0,outros
15756763,7,0,140,0,20,0,0,0,8.88507366646,0.444253683323,2626.12716667,2965550.49179,15756763,2626.12716667,2965550.49179,0,0,0,56,0,0.444253683323,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755348,0,8001415,0,outros
15757447,7,0,140,0,20,0,0,0,8.88468798277,0.444234399138,2626.24116667,2965804.68109,15757447,2626.24116667,2965804.68109,0,0,0,56,0,0.444234399138,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755415,0,8002032,0,outros
263495518,6,0,0,0,0,0,0,0,0,0.0227707858014,52699.1036,22073035.0209,263495518,52699.1036,22073035.0209,0,0,0,0,0,0.0227707858014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52699.1036,22073035.0209,outros
15006294,154,0,14784,0,96,0,0,0,985.186615696,10.2623605802,98.0803529412,4125.64408444,15006294,98.0803529412,4125.64408444,0,0,0,1232,0,10.2623605802,0,96,0,0,0,96.6233766234,96,0,14784,154,985,153,0,0,0,0,outros
3349,24,1,0,0,0,0,0,0,0,7464.91489997,0.139541666667,87.2103799001,3177,0.138130434783,88.889770527,0,0,0,768,32,7166.31830397,298.596595999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
15018017,154,0,15400,0,100,0,0,0,1025.43498253,10.2543498253,98.1569738562,1202.46715103,15018017,98.1569738562,1202.46715103,0,0,0,1232,0,10.2543498253,0,100,0,0,0,100.649350649,100,0,15400,154,1025,153,0,0,0,0,outros
7755167,6,0,120,0,20,0,0,0,15.4735545991,0.773677729957,1551.0334,1524871.38862,7755167,1551.0334,1524871.38862,0,0,0,48,0,0.773677729957,0,20,0,0,0,23.3333333333,20,0,0,0,0,5,0,0,0,0,outros
15757251,7,0,140,0,20,0,0,0,8.8847984969,0.444239924845,2626.2085,2965419.91746,15757251,2626.2085,2965419.91746,0,0,0,56,0,0.444239924845,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7756664,0,8000587,0,outros
347328569,24,24,24,432,1,0,18,0,1.31287789344,0.138197672994,7389.96955319,7628618.27418,347326899,15101.1695217,2899.08998057,347326825,15101.1663043,2933.92026654,192,192,0.0690988364968,0.0690988364968,9.32653061224,8.58629662869,73.7244897959,1,9.52083333333,1,18,0,0,0,23,1.85360869565,283.665574405,15099.315913,2968.6278574,outros
313893,11,0,0,0,0,0,0,0,0,35.043788807,31.3893,18.6967020265,313893,31.3893,18.6967020265,0,0,0,0,0,35.043788807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
137131926,138,0,6534,0,47.347826087,1.8389626317,0,0,47.6475478074,1.00633021081,1000.9629635,167.700380965,137131926,1000.9629635,167.700380965,0,0,0,1104,0,1.00633021081,0,47.3165467626,1.8690304827,3.49327494526,0,47.6594202899,47.347826087,0,0,0,0,137,0,0,0,0,outros
14972673,153,0,15300,0,100,0,0,0,1021.86162751,10.2186162751,98.5044276316,943.70950886,14972673,98.5044276316,943.70950886,0,0,0,1224,0,10.2186162751,0,100,0,0,0,100.653594771,100,0,15300,153,1021,152,0,0,0,0,outros
15015403,103,0,10300,0,100,0,0,0,685.962274872,6.85962274872,147.209833333,5076.8401065,15015403,147.209833333,5076.8401065,0,0,0,824,0,6.85962274872,0,100,0,0,0,100.970873786,100,0,10300,103,685,102,0,0,0,0,outros
347328,12,0,0,0,0,0,0,0,0,34.549474848,31.5752727273,4552.31079982,347328,31.5752727273,4552.31079982,0,0,0,0,0,34.549474848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outros
14933260,102,0,10200,0,100,0,0,0,683.039068495,6.83039068495,147.854059406,1501.8161327,14933260,147.854059406,1501.8161327,0,0,0,816,0,6.83039068495,0,100,0,0,0,100.980392157,100,0,10200,102,683,101,0,0,0,0,outros
9012033,3,0,0,0,0,0,0,0,0,0.332888261727,4506.0165,2113209.12167,9012033,4506.0165,2113209.12167,0,0,0,92,0,0.332888261727,0,0,0,0,0,0,0,0,0,0,0,0,3011752,0,6000281,0,outros
15756753,7,0,140,0,20,0,0,0,8.88507930536,0.444253965268,2626.1255,2965834.66134,15756753,2626.1255,2965834.66134,0,0,0,56,0,0.444253965268,0,20,0,0,0,22.8571428571,20,0,0,0,0,6,7755959,0,8000794,0,outros
