Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
296060,8700,37802,1442288.0,48799034.0,1337.0,34.0,165.780229885,344.133573325,1337.0,28.0,1290.91143326,228.005876699,1.6969979733837736E8,157069.51293656693,6.36674480119,96.2839719725,3147.0,0.0,296060.0,34.0337969882,220.517442151,3147.0,0.0,296054.0,7.83190920875,107.198033617,3153.0,0.0,0,0,0,0,234968,1020460,29385.9352834,127683.577653,28.0,1337.0,1080.41283358,506.895324408,256942.869907,0,0,0,0,0,0,0,0,4.0,1080.43606727,165.780229885,1290.91143326,0,0,0,50241322,46502,169699797,0,0,0,0,0,0,8699,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
296009,3820,16175,501956.0,20934357.0,1084.0,34.0,131.402094241,296.865611871,1337.0,28.0,1294.2415456,213.452213016,7.241777445956035E7,67548.62183244427,14.8048914674,195.871676344,4258.0,0.0,296009.0,77.5095574758,442.776281091,4258.0,0.0,296007.0,18.3014096698,218.182846215,4281.0,0.0,0,0,0,0,102044,433408,12905.0130233,54643.6088092,28.0,1337.0,1072.08426685,512.510862125,262667.383796,0,0,0,0,0,0,0,0,4.0,1072.13788447,131.402094241,1294.2415456,0,0,0,21436313,19995,72417774,0,0,0,0,0,0,3819,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
297420,8430,36520,1437024.0,47037943.0,1126.0,34.0,170.465480427,349.299067545,1337.0,28.0,1288.00501095,235.07487751,1.6298489341671708E8,151133.07780243427,6.61683241006,95.3940157281,2887.0,0.0,297420.0,35.285324475,218.046130869,2887.0,0.0,297398.0,8.14365125003,106.300661405,2893.0,0.0,0,0,0,0,220520,949952,28343.7563042,122789.321498,28.0,1337.0,1078.41898957,508.004395126,258068.465467,0,0,0,0,0,0,0,0,4.0,1078.44298109,170.465480427,1288.00501095,0,0,0,48474967,44950,162984893,0,0,0,0,0,0,8429,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
295785,3674,16315,498432.0,21115975.0,1083.0,34.0,135.664670659,302.534203728,1337.0,28.0,1294.2675452,214.763810664,7.3074723194212E7,67579.49186064201,14.7981288773,229.194969927,5365.0,0.0,295785.0,80.5295398857,529.756287495,5365.0,0.0,295782.0,18.1305627069,254.047009492,5369.0,0.0,0,0,0,0,93772,419252,12421.1843062,55158.3075545,28.0,1337.0,1081.31515758,505.806685055,255840.402647,0,0,0,0,0,0,0,0,4.0,1081.36925309,135.664670659,1294.2675452,0,0,0,21614407,19989,73074723,0,0,0,0,0,0,3673,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
293169,3048,8731,228244.0,11489514.0,1039.0,34.0,74.8832020997,195.218701607,1337.0,29.0,1315.94479441,155.429230678,3.996929416138814E7,40178.190736401186,24.8912379012,344.831071937,5833.0,0.0,293169.0,96.2156219232,673.171453219,5833.0,0.0,293143.0,33.5788087056,402.564323308,5864.0,0.0,0,0,0,0,75396,217024,10396.7336246,29781.4571118,29.0,1337.0,994.804499151,568.497573603,323189.491193,0,0,0,0,0,0,0,0,2.0,994.88895492,74.8832020997,1315.94479441,0,0,0,11717758,11779,39969294,0,0,0,0,0,0,3047,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
298720,22186,28700,1391872.0,19763531.0,1046.0,34.0,62.7365004958,162.877372925,1337.0,28.0,688.624773519,465.935522229,7.082017608462775E7,170346.81306909482,5.87049228653,14.8140019112,214.0,0.0,298720.0,13.4649537976,21.3177464271,346.0,0.0,298678.0,10.4072615771,20.9874235367,235.0,0.0,0,0,0,0,597118,771472,74270.2196036,96076.5934655,28.0,1337.0,415.733664787,479.934473563,230337.098914,0,0,0,0,0,0,0,0,1.0,415.741834689,62.7365004958,688.624773519,0,0,0,21155403,50886,70820176,0,0,0,0,0,0,22185,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
299312,22585,16808,15263466.0,1243402.0,1337.0,28.0,675.823156963,490.963281109,1337.0,29.0,73.9767967634,192.569264054,5.514936922007804E7,131611.82979633292,7.59829406986,17.5331318721,1533.0,0.0,299312.0,13.253276656,23.1999993678,1538.0,0.0,299256.0,17.8054382103,28.3793241584,1533.0,0.0,0,0,0,0,634027,474844,75456.3799647,56155.4498316,28.0,1337.0,419.032619181,492.564582077,242619.867517,0,0,0,0,0,0,0,0,0.0,419.043256416,675.823156963,73.9767967634,0,0,0,16506868,39393,55149369,0,0,0,0,0,0,22584,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
298842,14235,11111,7001894.0,2534898.0,5600.0,0.0,491.878749561,572.480174699,6040.0,0.0,228.143101431,522.038110391,3.1912488873719223E7,84814.04889540293,11.7909646873,66.5616812236,4747.0,0.0,298842.0,20.9949416889,92.3321161628,4776.0,0.0,298574.0,26.8743474347,102.814132077,4772.0,0.0,0,0,0,0,455688,357196,47633.8667256,37180.1821698,0.0,6040.0,376.25604608,566.245562123,320634.036624,0,0,0,0,0,0,0,0,0.0,376.27089087,491.878749561,228.143101431,0,0,0,9536792,17020,31912488,0,0,0,0,0,0,10722,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
295374,11466,2488,14522448.0,444640.0,1337.0,28.0,1266.56619571,279.217701667,1337.0,29.0,178.713826367,344.592844508,5.067165017909497E7,47241.80191892313,21.1692109224,276.186243303,4872.0,0.0,295374.0,25.7631051025,304.805230015,4872.0,0.0,295322.0,118.746280659,647.731351582,4879.0,0.0,0,0,0,0,309628,67108,38818.5825428,8423.21937611,28.0,1337.0,1072.5400215,508.582043414,258655.694883,0,0,0,0,0,0,0,0,0.0,1072.61688405,1266.56619571,178.713826367,0,0,0,14967088,13954,50671650,0,0,0,0,0,0,11465,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
86607,25231,12702,21668208.0,1079890.0,1337.0,28.0,858.793072015,491.574203521,1337.0,29.0,85.0173201071,216.791983723,2.6265888438578868E8,437990.00080824876,2.28321733629,11.7225853845,1965.0,0.0,86605.0,3.43261989695,14.6826470439,1989.0,0.0,86602.0,6.81851822691,22.3564972052,1965.0,0.0,0,0,0,0,717026,360470,291327.490849,146662.509959,28.0,1337.0,599.681815785,556.611164495,309815.988441,0,0,0,0,0,0,0,0,0.0,599.697624759,858.793072015,85.0173201071,0,0,0,22748098,37933,262658884,0,0,0,0,0,0,25230,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
