Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10500,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.47619047619045,10500.0,0.0,10500.0,10500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,95.23809523809523,95.23809523809523,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2049,4088,0,20,0,0,0,0,0,0,0,0,https
20061461,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486213641170002,2507682.6249999995,4586022.745306686,9937770.0,1970.0,2.0061461E7,4012292.2,5409188.665811787,9937770.0,61943.0,1.9999336E7,9999668.0,29.698484809834994,9999689.0,9999647.0,1,0,0,0,120,60,0.2990809094113335,0.14954045470566674,0.0,0.0,0.0,0.0,0.0,0,0,0,6,9,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,1024,8,0,20,0,0,0,0,0,0,0,0,https
435,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4597.701149425287,435.0,0.0,435.0,435.0,435.0,435.0,0.0,435.0,435.0,0,0,0,0,0,0,0,0,0,40,0,4597.701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,282,0,0,20,0,0,0,0,0,0,0,0,https
14810,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,202.56583389601622,7405.0,10472.251429372769,14810.0,0.0,14810.0,7405.0,10472.251429372769,14810.0,0.0,0,0,0,0,0,0,0,0,0,72,0,202.56583389601622,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,https
20070183,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484264044827095,2508772.8749999995,4588665.01101176,9946635.0,4088.0,2.0070183E7,4014036.6,5412518.570686784,9946635.0,60670.0,2.0008525E7,1.00042625E7,4383.354936575408,1.0007362E7,1.0001163E7,1,0,0,0,120,60,0.2989509363218063,0.14947546816090315,0.0,0.0,0.0,0.0,0.0,0,0,0,6,9,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,1023,13,0,20,0,0,0,0,0,0,0,0,https
546955,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.566079476373744,28787.105263157897,44689.41204692019,155723.0,55.0,546955.0,68369375,88524.10585329286,244745.0,82.0,457042.0,45704.2,52358.14146985909,155723.0,55.0,0,0,0,0,192,232,16.454735764368184,20.11134371200556,0.0,0.0,0.0,0.0,0.0,0,2,0,10,19,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,8,0,20,0,0,0,0,0,0,0,0,https
186657,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.072260884938686,93328.5,55724.964104968254,132732.0,53925.0,186657.0,186657.0,0.0,186657.0,186657.0,0,0,0,0,0,1,0,0,0,40,20,10.714840589959124,5.357420294979562,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1029,7368,0,20,0,0,0,0,0,0,0,0,https
12319560,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.02929325397985,513314.9999999999,2043050.1983551774,9948736.0,4.0,1.231956E7,513314.9999999999,2043050.1983551774,9948736.0,4.0,0,0,0,0,0,0,0,0,0,800,0,2.02929325397985,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,11,25,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,63,0,0,32,0,0,0,0,0,0,0,0,https
20246496,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926951508053542,1840590.5454545454,4087314.8378907237,1.0449796E7,82.0,2.0246496E7,3374416.0,5215495.892709455,1.0449796E7,82.0,2.0231244E7,5057811.0,5846910.54936337,1.0463734E7,213.0,1,0,0,0,224,172,0.34573883796978994,0.24695631283556424,0.0,0.0,0.0,0.0,0.0,0,0,0,7,12,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,2048,8,0,32,0,0,0,0,0,0,0,0,https
9984691,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.301993221422676,832057.5833333334,2856433.924182913,9902338.0,5.0,9984691.0,832057.5833333334,2856433.924182913,9902338.0,5.0,0,0,0,0,0,0,0,0,0,424,0,1.301993221422676,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,7,13,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,65160,0,0,32,0,0,0,0,0,0,0,0,https
