Fwd Packet Length Mean,Fwd Packet Length Std,Bwd IAT Total,Packet Length Mean,Label,NormFwd_Packet_Length_Mean,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total
5.98918334235,0.254547887156,168902960.0,1264.52673853,http,0.039927888949,8.43017825689,0.00353621621943,0.140777228642
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
116.0,124.009216247,153408367.0,124.0,http,0.773333333333,0.826666666667,1.72275404346,0.127862796228
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
39.3333333333,63.0026454471,25638.0,19.6666666667,http,0.262222222222,0.131111111111,0.875241901186,2.13687586525e-05
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
28.75,41.1562985349,131221035.0,39.8076923077,http,0.191666666667,0.265384615385,0.571749276873,0.109370100126
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
180.9,148.411909013,12837211.0,192.041666667,http,1.206,1.28027777778,2.06175979566,0.0106995578294
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
136.0,121.892484501,103443758.0,149.0,http,0.906666666667,0.993333333333,1.6933480986,0.0862182970125
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
62.2,132.409214181,467392.0,111.1,http,0.414666666667,0.740666666667,1.83944803479,0.000389561855218
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
44.3333333333,86.3519928355,696174.0,48.303030303,http,0.295555555556,0.32202020202,1.19961442641,0.000580247062412
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
54.0,108.0,70159.0,59.5,http,0.36,0.396666666667,1.50035168614,5.84761189757e-05
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
74.5,149.0,49803.0,65.25,http,0.496666666667,0.435,2.06992964107,4.15098013561e-05
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
57.25,106.537552065,70589.0,62.25,http,0.381666666667,0.415,1.48003514702,5.8834515349e-05
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
54.0,108.0,22490.0,59.5,http,0.36,0.396666666667,1.50035168614,1.87449638074e-05
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
15.0,25.9807621135,205818.0,17.8571428571,http,0.1,0.119047619048,0.360928520781,0.000171545173895
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
34.1860465116,93.3243476606,155718479.0,44.1102661597,http,0.227906976744,0.294068441065,1.29647539232,0.129788228235
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
600.117647059,658.328649152,146273675.0,407.892857143,http,4.00078431373,2.71928571429,9.14559721104,0.121916173582
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.0,http,0.04,0.0266666666667,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
5.99321906197,0.201611763941,168891040.0,1252.4786375,http,0.0399547937465,8.34985758332,0.00280081990717,0.140767293561
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
5.98681318681,0.281003138514,168674937.0,1232.40141398,http,0.0399120879121,8.21600942655,0.00390373641372,0.140587176046
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.95785440613,15.4746115148,1950408.0,1001.97471264,http,0.00638569604087,6.67983141762,0.214975550728,0.00162562593907
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
378.733333333,564.740201542,74889479.0,247.172413793,http,2.52488888889,1.64781609195,7.84545290387,0.0624188783197
63.3333333333,98.1155781039,3627275.0,66.3636363636,http,0.422222222222,0.442424242424,1.36303586153,0.00302326094239
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
38.5,77.7191299353,14714048.0,102.755555556,http,0.256666666667,0.685037037037,1.07968544115,0.0122638638159
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
115.75,146.847710231,48091.0,57.875,http,0.771666666667,0.385833333333,2.04002971899,4.00828837021e-05
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
49.3333333333,69.4943642799,10000917.0,239.285714286,http,0.328888888889,1.59523809524,0.965425802082,0.00833556368189
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
31.4705882353,60.9416910323,69750914.0,25.6571428571,http,0.209803921569,0.171047619048,0.846610823119,0.0581359874817
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
39.3333333333,63.0026454471,32975.0,19.6666666667,http,0.262222222222,0.131111111111,0.875241901186,2.74840009581e-05
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
10.1290322581,19.1950374411,156508833.0,13.7142857143,http,0.0675268817204,0.0914285714286,0.266660248059,0.130446972438
417.076923077,597.784306354,116472460.0,300.954545455,http,2.78051282051,2.00636363636,8.3045064073,0.0970774587487
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
12.2469135802,53.766314594,154673827.0,848.681930693,http,0.081646090535,5.65787953795,0.746929451471,0.12891753175
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
141.533333333,152.482255018,10210612.0,166.34375,http,0.943555555556,1.10895833333,2.11830563354,0.00851034025751
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
908.181818182,920.415156658,153950899.0,546.216216216,http,6.05454545455,3.64144144144,10.0,0.128314985766
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
46.3333333333,71.1064929056,115379124.0,37.0238095238,http,0.308888888889,0.246825396825,0.987821727099,0.0961661851271
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
42.4117647059,87.7389711521,79275789.0,44.0196078431,http,0.282745098039,0.293464052288,1.21888253064,0.0660747797069
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
95.3333333333,135.942389759,761.0,141.5,http,0.635555555556,0.943333333333,1.88853142308,6.34278232878e-07
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
15.0,25.9807621135,7246.0,17.8571428571,http,0.1,0.119047619048,0.360928520781,6.03939563132e-06
54.0,108.0,22353.0,59.5,http,0.36,0.396666666667,1.50035168614,1.86307770559e-05
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
5.98967805358,0.248677168004,168913982.0,1176.18719309,http,0.0399311870238,7.84124795391,0.0034546593363,0.140786415258
181.2,382.340795901,67145345.0,105.902439024,http,1.208,0.706016260163,5.31153386863,0.0559642979929
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.8,http,0.04,0.032,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,http,0.0,0.0,0.0,0.0
6.0,0.0,0.0,4.5,http,0.04,0.03,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,10129.0,1451.0,http,0.04,9.67333333333,0.0,8.4423182928e-06
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,5251.0,1162.0,http,0.04,7.74666666667,0.0,4.37660315485e-06
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,5228.0,1162.0,http,0.04,7.74666666667,0.0,4.35743311628e-06
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,95596.0,2107.81818182,http,0.04,10.0,0.0,7.96773481606e-05
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,6.0,http,0.04,0.04,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
6.0,0.0,0.0,728.5,http,0.04,4.85666666667,0.0,0.0
115.125,147.113051766,21012612.0,149.64516129,http,0.7675,0.997634408602,2.04371588214,0.0175135905486
69.3333333333,120.088855991,22441.0,102.875,http,0.462222222222,0.685833333333,1.66829182939,1.87041232904e-05
167.333333333,289.829835133,22166.0,140.5,http,1.11555555556,0.936666666667,4.02635816516,1.84749163075e-05
413.5,584.777308041,568.0,333.2,https,2.75666666667,2.22133333333,8.12381129758,4.73416604829e-07
6.0,0.0,560746.0,960.386243386,https,0.04,6.40257495591,0.0,0.000467370541358
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
40.6983050847,209.084725114,6445608.0,1117.82519084,https,0.271322033898,7.45216793893,2.90463536918,0.00537228495672
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
433.181818182,612.129695111,4946144.0,397.928571429,https,2.88787878788,2.65285714286,8.50379463147,0.00412251179485
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
11.0869565217,46.7158152161,2823411.0,697.08259587,https,0.0739130434783,4.6472173058,0.648982890084,0.00235325642545
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
65.8666666667,146.305388372,3484747.0,158.133333333,https,0.439111111111,1.05422222222,2.03249570496,0.00290446671378
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
377.7,539.147279404,610714.0,383.65,https,2.518,2.55766666667,7.48991231235,0.000509017866904
152.714285714,246.58380204,67626.0,200.5,https,1.0180952381,1.33666666667,3.42557799229,5.63649142925e-05
12.0,16.9705627485,4156.0,12.0,https,0.08,0.08,0.235757522542,3.46394262265e-06
93.375,99.5230590653,113906.0,260.0,https,0.6225,1.73333333333,1.38258879147,9.49383658268e-05
83.1666666667,108.606476173,198125.0,247.875,https,0.554444444444,1.6525,1.50877694122,0.000165133212732
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
68.9523809524,194.599454313,5521916.0,752.379310345,https,0.459682539683,5.01586206897,2.70340388335,0.00460240620576
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
387.714285714,515.153282783,532187.0,327.117647059,https,2.58476190476,2.18078431373,7.15658422635,0.000443567187806
1124.8,632.772628991,10286115.0,749.9,https,7.49866666667,4.99933333333,8.79056926715,0.00857327049327
32.7400793651,186.625090367,9440900.0,1079.06324701,https,0.218267195767,7.19375498008,2.5926228612,0.00786880074741
16.4457831325,64.7698087248,1320452.0,851.521186441,https,0.109638554217,5.6768079096,0.899791590106,0.0011005702512
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
65.8666666667,146.305388372,1981279.0,158.133333333,https,0.439111111111,1.05422222222,2.03249570496,0.00165135629824
153.727272727,286.144400927,9158469.0,136.0,https,1.02484848485,0.906666666667,3.97515957788,0.00763340017502
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
474.575,593.604283604,9798844.0,321.216494845,https,3.16383333333,2.14144329897,8.24643692414,0.00816713989036
117.785714286,236.343029245,4016145.0,472.317073171,https,0.785238095238,3.1487804878,3.28331168922,0.00334737628591
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
73.5,50.2045814642,17148278.0,42.0,https,0.49,0.28,0.697449337519,0.0142927456856
7.66666666667,13.2790561914,0.0,5.75,https,0.0511111111111,0.0383333333333,0.184474577288,0.0
38.0,0.0,96.0,34.25,https,0.253333333333,0.228333333333,0.0,8.00140740556e-08
7.66666666667,13.2790561914,0.0,5.8,https,0.0511111111111,0.0386666666667,0.184474577288,0.0
0.0,0.0,23140973.0,3.0,https,0.0,0.02,0.0,0.0192875367431
16.4302325581,63.5721990103,1325078.0,867.691699605,https,0.109534883721,5.7846113307,0.883154222009,0.00110442592939
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
65.8666666667,146.305388372,1985051.0,158.133333333,https,0.439111111111,1.05422222222,2.03249570496,0.00165450018456
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
194.0,406.57820076,9179344.0,155.931034483,https,1.29333333333,1.03954022989,5.64824341722,0.00765079906872
286.0,498.593736709,9156528.0,191.212121212,https,1.90666666667,1.27474747475,6.92653660716,0.00763178239046
44.6,96.4095430961,205933.0,27.875,https,0.297333333333,0.185833333333,1.33933537541,0.000171641024088
43.0833333333,216.352091597,9905791.0,1081.76671123,https,0.287222222222,7.21177807487,3.00559467989,0.0082562780693
166.444444444,290.622655307,2851791.0,182.454545455,https,1.10962962963,1.21636363636,4.03737213817,0.00237691058609
466.1,585.896268917,9719975.0,318.533333333,https,3.10733333333,2.12355555556,8.13935606459,0.00810140416113
19.5,27.5771644663,1339.0,16.7142857143,https,0.13,0.111428571429,0.38310597413,1.11602963709e-06
0.0,0.0,0.0,0.0,https,0.0,0.0,0.0,0.0
99.8333333333,205.763375426,20501462.0,293.625,https,0.665555555556,1.9575,2.85849469692,0.0170875572783
884.0,678.572135338,10766753.0,651.925925926,https,5.89333333333,4.34617283951,9.42682266134,0.00897387262375
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
16.6785714286,64.3127075667,1166282.0,854.06122449,https,0.11119047619,5.6937414966,0.893441474428,0.000972072649142
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
65.8666666667,146.305388372,1825367.0,158.133333333,https,0.439111111111,1.05422222222,2.03249570496,0.00152140677413
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
0.0,0.0,0.0,1.5,https,0.0,0.01,0.0,0.0
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
6.0,0.0,37714188.0,12.5,https,0.04,0.0833333333333,0.0,0.0314340190789
38.0,0.0,112.0,34.25,https,0.253333333333,0.228333333333,0.0,9.33497530648e-08
6.0,0.0,37894500.0,12.5,https,0.04,0.0833333333333,0.0,0.0315843055135
7.66666666667,13.2790561914,0.0,5.8,https,0.0511111111111,0.0386666666667,0.184474577288,0.0
286.538461538,510.314546037,1774578.0,168.321428571,https,1.91025641026,1.12214285714,7.0893637927,0.00147907516156
17.0740740741,65.4736163996,1165550.0,865.53164557,https,0.113827160494,5.77021097046,0.909568988548,0.000971462541828
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
15.5,21.9203102168,0.0,17.0,https,0.103333333333,0.113333333333,0.304520133283,0.0
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
255.444444444,402.329812191,1019149.0,374.157894737,https,1.70296296296,2.49438596491,5.58922418618,0.000849440245413
6.0,0.0,14884272.0,15.1666666667,https,0.04,0.101111111111,0.0,0.0124057421049
6.0,0.0,14849188.0,15.1666666667,https,0.04,0.101111111111,0.0,0.0123765002948
6.0,0.0,25150582.0,7.2,https,0.04,0.048,0.0,0.020962505528
6.0,0.0,14872064.0,15.1666666667,https,0.04,0.101111111111,0.0,0.0123955669818
6.0,0.0,458142.0,3.0,https,0.04,0.02,0.0,0.000381852165791
34.3982683983,193.625179814,4932270.0,1069.14545455,https,0.229321789322,7.12763636364,2.68986912049,0.00411094809419
6.0,0.0,0.0,4.0,https,0.04,0.0266666666667,0.0,0.0
469.818181818,593.552552041,4878798.0,311.636363636,https,3.13212121212,2.07757575758,8.24571826176,0.00406638025494
6.0,0.0,14844227.0,17.8,https,0.04,0.118666666667,0.0,0.0123723654008
17.2125,65.8747745174,1164805.0,862.536480687,https,0.11475,5.75024320458,0.915141935385,0.000970841599274
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
65.8666666667,146.305388372,1826968.0,158.133333333,https,0.439111111111,1.05422222222,2.03249570496,0.00152274117551
6.0,0.0,0.0,6.0,https,0.04,0.04,0.0,0.0
25.6666666667,23.4591844132,141.0,20.1428571429,https,0.171111111111,0.134285714286,0.325898397129,1.17520671269e-07
339.5,496.2712392,2046386.0,309.166666667,https,2.26333333333,2.06111111111,6.89427213443,0.00170562167657
6.0,0.0,18995720.0,3.6,https,0.04,0.024,0.0,0.0158325515294
6.0,0.0,18769764.0,3.6,https,0.04,0.024,0.0,0.0156442217365
6.0,0.0,18920039.0,3.6,https,0.04,0.024,0.0,0.0157694729342
