@ATTRIBUTE Fwd_Segment_Size_Avg NUMERIC
@ATTRIBUTE Bwd_Segment_Size_Avg NUMERIC
@ATTRIBUTE Bwd_Bytes/Bulk_Avg NUMERIC
@ATTRIBUTE Bwd_Packet/Bulk_Avg NUMERIC
@ATTRIBUTE Bwd_Bulk_Rate_Avg NUMERIC
@ATTRIBUTE Fwd_Act_Data_Pkts NUMERIC
@ATTRIBUTE Active_Mean NUMERIC
@ATTRIBUTE Active_Std NUMERIC
@ATTRIBUTE Idle_Mean NUMERIC
@ATTRIBUTE Idle_Std NUMERIC
@ATTRIBUTE class {video,http,dns,ftp,ssh}
@DATA

605788288,655,331,8189.0,11274.0,12.5022900763,12.6208983142,34.0604229607,77.7417790946,32.1283860807,1.6276313351241285,615.013490355,740415.451447,605788288.0,926.281785933,733145.415888,605612733.0,1835.1901,615309.620905,13108,6628,1.08123582607,0.546395509053,19.7193515704,47.2488906508,2232.45766773,0.0,19.7393509128,12.5022900763,34.0604229607,1747,8,1175,326,597671.097,0.0,7941.198,0.0,ftp
454357723,978,941,8880.0,28667.0,9.07975460123,10.1882877315,30.4643995749,17.0362584977,82.6375300767,4.223544363523452,236.891409281,566094.872709,454219273.0,464.912254862,770197.1501,454356793.0,483.358290426,814654.860111,19568,18824,2.15248899819,2.07105536533,19.5557291667,17.5925459868,309.497674299,0.0,19.5659197499,9.07975460123,30.4643995749,514,19,141,633,53604.778,41595488.2083,8194.1805,5148030.59011,ftp
605452458,255,131,3114.0,5394.0,12.2117647059,12.4591560592,41.1755725191,123.508484973,14.052300701,0.6375397356137251,1572.60378701,2015097.00354,605452458.0,2383.67109449,2054873.76902,605164772.0,4655.11363077,1212558.57339,5108,2628,0.421172623268,0.216367112346,21.984496124,73.6814651607,5428.95830823,0.0,22.0414507772,12.2117647059,41.1755725191,1691,6,1489,126,75043.3904286,58863613.0494,6376.85057143,2148839.85219,ftp
606535568,265,136,3239.0,5544.0,12.2226415094,12.4608271272,40.7647058824,121.218091505,14.4806017378,0.6611318794085955,1516.33892,1901040.52344,606535568.0,2297.48321212,1918739.18173,606254072.0,4490.7709037,1004552.86127,5308,2728,0.436907601105,0.224224278303,21.8482587065,72.3381113492,5232.80235357,0.0,21.9027431421,12.2226415094,40.7647058824,1691,6,1562,131,277153.375,87399140.6168,6252.1415,40769.6556829,ftp
607239397,267,137,3264.0,5574.0,12.2247191011,12.461145154,40.6861313869,120.775116242,14.5543916348,0.6653059765158814,1506.79751117,1883542.78036,607239397.0,2282.85487594,1898377.41711,607028973.0,4463.44833088,993273.454862,5348,2748,0.43969479141,0.225611185106,21.8222222222,72.0785325287,5195.31485149,0.0,21.8762376238,12.2247191011,40.6861313869,1691,6,1472,132,270455.0205,63101362.7463,6316.191,65067.9660048,ftp
608703046,259,133,3164.0,5454.0,12.2162162162,12.4598412105,41.007518797,122.576846412,14.1579708803,0.6439921774270209,1556.78528389,2150454.83076,608703046.0,2359.31413178,2262107.67399,608426899.0,4609.29468939,1825733.13338,5188,2668,0.425494831514,0.218497345913,21.9287531807,73.1348001472,5348.69899257,0.0,21.9846938776,12.2162162162,41.007518797,1691,6,1502,128,189750.095,125742845.606,11344.4906667,8817722.3248,ftp
603647929,649,328,8668.0,11292.0,13.3559322034,13.4670826199,34.4268292683,78.0701136281,33.0656315397,1.618493086886744,618.491730533,670495.296672,603647929.0,931.555445988,620960.121646,603420948.0,1845.324,439774.512357,12988,6568,1.07513000347,0.543363083417,20.408997955,47.5362534799,2259.6953949,0.0,20.4298874104,13.3559322034,34.4268292683,931,6,790,323,0.0,0.0,0.0,0.0,ftp
603506666,1121,564,15178.0,18236.0,13.5396966994,13.618870951,32.3333333333,59.5564918819,55.36641413,2.7920155566268425,358.376880048,340569.325437,603506666.0,538.8452375,277953.830676,603323074.0,1071.62180107,276695.12476,22428,11288,1.85747741186,0.93453814477,19.8185053381,37.2464601121,1387.29879088,0.0,19.8302670623,13.5396966994,32.3333333333,321,9,98,559,0.0,0.0,0.0,0.0,ftp
603684642,992,500,13323.0,16464.0,13.4304435484,13.4889871964,32.928,63.2319173103,49.3419874014,2.4714890792268984,404.885742455,371435.516225,603684642.0,609.167146317,288724.48822,603505736.0,1209.43033267,164038.046119,19848,10008,1.64324206876,0.828247010465,19.9511051574,39.2816822037,1543.05055675,0.0,19.9644772118,13.4304435484,32.928,203,4,162,495,0.0,0.0,0.0,0.0,ftp
603301674,992,500,13323.0,16464.0,13.4304435484,13.4889871964,32.928,63.2319173103,49.3733090487,2.473057948120329,404.628889336,369000.199162,603301674.0,608.780700303,283997.234649,603117118.0,1208.65153908,148950.161677,19848,10008,1.6442851773,0.828772770818,19.9511051574,39.2816822037,1543.05055675,0.0,19.9644772118,13.4304435484,32.928,233,5,155,495,0.0,0.0,0.0,0.0,ftp
606173897,1089,547,14724.0,17764.0,13.520661157,13.5997061875,32.4753199269,60.4581776073,53.5951814501,2.698895495330113,370.748560856,387910.058888,606173897.0,557.145125919,349828.690337,605990048.0,1109.87188278,367621.825861,21788,10948,1.79651417751,0.902381317815,19.8460598656,37.7238486556,1423.08875739,0.0,19.858190709,13.520661157,32.4753199269,169,4,122,543,596400.706,0.0,8387.628,0.0,ftp
365555821,1579,978,26332.0,30394.0,16.6763774541,13.1841694853,31.0777096115,45.2350858616,155.177394918,6.994827747524776,143.018709311,241675.848853,365555821.0,231.657681242,272444.353556,365363725.0,373.964918117,324102.219894,31588,19568,4.31944975101,2.67537799651,22.1759186865,30.6314003813,938.28268932,0.0,22.184591318,16.6763774541,31.0777096115,5666,194,170,974,348021.306,0.0,6467.939,0.0,ftp
606443267,425,216,5076.0,7828.0,11.9435294118,12.113714813,36.2407407407,96.2428488792,21.2781651676,1.0569826311551744,947.567604688,1142946.37452,606443267.0,1430.29072406,1132272.83631,606241283.0,2819.72689767,629354.209839,8508,4328,0.700807516757,0.356175114399,20.0996884735,57.7617844604,3336.42374405,0.0,20.1310452418,11.9435294118,36.2407407407,1691,6,1856,211,0.0,0.0,0.0,0.0,ftp
606084328,311,159,3821.0,6190.0,12.2861736334,12.5023263057,38.9308176101,112.140289596,16.5175034851,0.7754696471874455,1292.29067804,1702271.77487,606084328.0,1955.11073548,1757527.53282,605885905.0,3834.72091772,1113771.32921,6228,3188,0.513129915479,0.262339731708,21.2547770701,67.0109776137,4490.47112075,0.0,21.3,12.2861736334,38.9308176101,1691,6,2281,154,32023.9618333,32542306.3099,6089.17408333,1336492.75192,ftp
603788053,988,501,13296.0,14918.0,13.4574898785,13.4890557377,29.7764471058,4.19069494854,46.7283177595,2.4660971554533226,405.771540995,367753.777254,603783859.0,611.736432624,280033.016934,603787261.0,1207.574522,172985.201332,19768,10024,1.63633578884,0.82976136661,18.9355704698,13.6456600964,186.204039466,0.0,18.9482874412,13.4574898785,29.7764471058,200,6,102,494,0.0,0.0,0.0,0.0,ftp
607352152,253,131,3089.0,5364.0,12.209486166,12.4588046946,40.9465648855,123.55716914,13.9177904815,0.63225263751103,1585.77585379,2092980.29875,607352152.0,2410.1275873,2161580.79036,607170327.0,4670.54097692,1194090.39994,5068,2628,0.41656228461,0.215690352901,21.9558441558,73.8717964857,5457.04231602,0.0,22.0130208333,12.209486166,40.9465648855,1691,6,2302,125,94206.6966667,88128794.7293,6364.81083333,361672.407108,ftp
607546454,629,318,7574.0,10964.0,12.0413354531,12.1499996906,34.4779874214,79.2951867597,30.5128930931,1.558728544566569,642.22669556,705615.510992,607546454.0,967.430659236,662061.894451,607357224.0,1915.95338801,342704.715296,12588,6368,1.03531177881,0.523416765757,19.5548523207,48.1179708747,2315.3391211,0.0,19.5755015839,12.0413354531,34.4779874214,1691,6,2134,313,0.0,0.0,0.0,0.0,ftp
602624631,975,499,13188.0,14798.0,13.5261538462,13.4889521711,29.6553106212,4.60197125277,46.4401860799,2.445967065026919,409.113802444,375937.42838,602620266.0,618.706638604,290872.946075,602623809.0,1210.08796988,214393.224238,19508,9984,1.61792258372,0.828044481308,18.973559322,13.6340017334,185.886003266,0.0,18.986431479,13.5261538462,29.6553106212,165,5,101,490,0.0,0.0,0.0,0.0,ftp
1219783752,326,170,4579.0,6990.0,14.0460122699,14.1667334942,41.1176470588,113.876182294,9.48446803053,0.40662945311965426,2464.2096,40408581.2912,320327269.0,985.622366154,961712.666592,1219783500.0,7217.65384615,69092589.6575,10444,5440,0.267260487333,0.139368965787,23.277665996,68.6742497947,4716.15258486,0.0,23.3245967742,14.0460122699,41.1176470588,643,5,920,163,100521.098333,53814114.1633,306073.164,513893821.604,ftp
603297490,1227,617,15873.0,19974.0,12.9364303178,12.991559613,32.3727714749,56.9225987145,59.4184471081,3.0565351763687927,327.345355399,258180.68375,603297490.0,492.086044046,138705.221797,603001343.0,978.898284091,163458.243082,24548,12348,2.03382248449,1.02271269188,19.4292682927,35.7621543096,1278.93168086,0.0,19.4398047722,12.9364303178,32.3727714749,234,7,116,612,0.0,0.0,0.0,0.0,ftp
605726456,389,198,4881.0,7360.0,12.5475578406,12.7348424334,37.1717171717,100.491638201,20.208792069,0.9690843023042731,1033.6628942,1283142.61749,605726456.0,1561.15065979,1289727.85755,605499099.0,3073.59948731,763770.010889,7788,3968,0.642204077677,0.326880224627,20.8180272109,60.2710731936,3632.6022639,0.0,20.8534923339,12.5475578406,37.1717171717,1691,6,1927,193,242418.439,338067507.426,7102.636,2886097.33961,ftp
1272918858,377,196,5325.0,7738.0,14.124668435,14.1992976849,39.4795918367,106.098235041,10.262240926,0.450146524579181,2225.38261888,37586192.6469,373475176.0,993.285042553,684764.362794,1272918636.0,6527.78787692,64314435.2368,12076,6284,0.296169702908,0.153976821671,22.7578397213,64.0995263944,4108.74928398,0.0,22.797556719,14.124668435,39.4795918367,1169,6,1572,189,373475.176,0.0,899416.6,0.0,ftp
606060246,381,193,4888.0,7260.0,12.8293963255,13.0125355312,37.6165803109,101.740725083,20.0442119083,0.9471005626724442,1057.6967644,1347929.40685,606060246.0,1594.89538421,1372350.18629,605871444.0,3155.5804375,830821.338218,7628,3868,0.628650373481,0.318450189191,21.1269565217,60.9295836811,3712.41416755,0.0,21.1637630662,12.8293963255,37.6165803109,1691,6,2318,189,10360.661,5224147.32581,7358.051,928009.768056,ftp
605115033,607,307,8112.0,10674.0,13.3640856672,13.4815934332,34.7687296417,80.6923589737,31.0453367963,1.5104566076777668,662.776596933,738395.86098,605115033.0,998.539658416,697303.543415,604933907.0,1976.90819281,351154.637589,12148,6148,1.00311505565,0.507341552032,20.531147541,49.0212728161,2403.08518851,0.0,20.5536105033,13.3640856672,34.7687296417,1748,8,1202,302,0.0,0.0,0.0,0.0,ftp
314031964,309,162,4228.0,6020.0,13.6828478964,13.5822314089,37.1604938272,111.407032439,32.6336206973,1.4998473212745949,668.153114894,957918.171617,314031964.0,1019.5842987,1034030.68785,313851834.0,1949.39027329,1077731.19484,6188,3248,0.983976268097,0.515871053177,21.7118644068,66.9969865526,4488.59620713,0.0,21.7579617834,13.6828478964,37.1604938272,1748,8,1666,157,299354.484,0.0,14497.687,0.0,ftp
416207533,216,114,2967.0,4718.0,13.7361111111,13.7647947185,41.3859649123,132.66802729,18.4643462472,0.7928736840041768,1265.06848936,1641250.70546,416207533.0,1935.8489907,1691505.94899,415982245.0,3681.25880531,1107853.26471,4332,2292,0.518971865894,0.273901818111,23.2175226586,79.5291891977,6324.89193445,0.0,23.2878787879,13.7361111111,41.3859649123,1691,6,2059,109,199772.947,242215192.326,8218.31,4025502.33675,ftp
604026555,643,325,8256.0,11106.0,12.8398133748,12.9487668123,34.1723076923,78.4534215584,32.0548820904,1.602578548885156,624.639663909,659380.442519,604026555.0,940.851331776,597963.966086,603828221.0,1863.66734877,319819.241606,12868,6508,1.06452273444,0.53805581445,19.9814241486,47.6784129302,2273.23105954,0.0,20.0020661157,12.8398133748,34.1723076923,1748,8,1417,320,0.0,0.0,0.0,0.0,ftp
603935849,694,356,8892.0,11922.0,12.8126801153,12.9255638072,33.4887640449,75.1348638165,34.4639253233,1.7385952526888333,575.725308866,614661.468378,603935849.0,871.480301587,561578.501317,603743436.0,1700.68573521,420917.199251,13888,7128,1.14912867178,0.589466580912,19.8039961941,45.9899121777,2115.07202211,0.0,19.8228571429,12.8126801153,33.4887640449,507,5,630,347,0.0,0.0,0.0,0.0,ftp
1484321907,610,312,8540.0,10751.0,14.0,14.0773140818,34.4583333333,80.0879231141,12.9965069632,0.6211590596702014,1611.64159283,29575560.8731,586393417.0,962.879174056,693010.02332,1484321640.0,4772.73839228,50811664.8239,12208,6260,0.410962067678,0.210196991993,20.9003250271,48.8733902587,2388.60827538,0.0,20.9229934924,14.0,34.4583333333,1749,8,1732,305,586393.613,0.0,897926.947,0.0,ftp
604074934,613,310,7880.0,10744.0,12.854812398,12.9681660446,34.6580645161,80.3064469404,30.8306121505,1.5279561326740965,655.178887202,773365.770213,604074934.0,987.050545752,757349.761466,603899149.0,1954.36617799,559201.400852,12268,6208,1.01477476634,0.513181366337,20.1558441558,48.7546042879,2377.01143926,0.0,20.1776814735,12.854812398,34.6580645161,1747,8,1181,305,103323.2045,145656339.665,6634.8445,631318.369272,ftp
604583142,661,334,8140.0,11348.0,12.3146747352,12.4195927601,33.9760479042,77.3954745746,32.233780015,1.6457620645995452,608.232537223,652523.956083,604583142.0,916.035063636,599478.592467,604348010.0,1814.85888889,337831.623222,13228,6688,1.09331530121,0.552446763393,19.5662650602,47.0324022437,2212.04686081,0.0,19.5859296482,12.3146747352,33.9760479042,1746,8,1394,329,0.0,0.0,0.0,0.0,ftp
605618503,625,316,8346.0,10884.0,13.3536,13.4721254486,34.4430379747,79.5508816844,31.7526626164,1.553783438482559,644.275003191,717877.410702,605618503.0,970.542472756,678184.483261,605433976.0,1922.01262222,381708.399098,12508,6328,1.03200281515,0.521780623337,20.4140127389,48.3571610135,2338.41502129,0.0,20.435706695,13.3536,34.4430379747,1742,8,1569,311,0.0,0.0,0.0,0.0,ftp
603812388,649,328,7701.0,11224.0,11.8659476117,11.9609277378,34.2195121951,78.086954494,31.3425169409,1.6180522616240194,618.660233607,671713.806495,603812388.0,931.809240741,622757.779746,603633221.0,1845.97315291,286590.942037,20768,10508,1.07483717277,0.543215088856,19.3507157464,47.4083580176,2247.55240993,0.0,19.3705220061,11.8659476117,34.2195121951,1739,8,1202,323,0.0,0.0,0.0,0.0,ftp
605972437,255,131,3114.0,5394.0,12.2117647059,12.4591560592,41.1755725191,123.508484973,14.0402425597,0.6369926690246474,1573.95438182,2023197.83889,605972437.0,2385.71825591,2066094.20383,605773065.0,4659.79280769,1214372.11695,5108,2628,0.420811219174,0.21618144985,21.984496124,73.6814651607,5428.95830823,0.0,22.0414507772,12.2117647059,41.1755725191,1691,6,1496,126,77887.4714286,56780032.5986,6271.34957143,2059847.40213,ftp
606369969,265,136,3239.0,5544.0,12.2226415094,12.4608271272,40.7647058824,121.218091505,14.4845563749,0.6613124338286615,1515.9249225,1906510.96729,606369969.0,2296.85594318,1927206.59889,606029235.0,4489.10544444,1012932.43011,5308,2728,0.437026920111,0.224285513717,21.8482587065,72.3381113492,5232.80235357,0.0,21.9027431421,12.2226415094,40.7647058824,1691,6,1643,131,189168.484667,40360406.2493,5769.86766667,622174.073616,ftp
606092166,267,137,3264.0,5574.0,12.2247191011,12.461145154,40.6861313869,120.775116242,14.5819406615,0.6665652893457791,1503.95078412,1898613.6007,606092166.0,2278.54197744,1922749.7996,605893627.0,4455.10019853,995831.232033,5348,2748,0.440527060038,0.226038229308,21.8222222222,72.0785325287,5195.31485149,0.0,21.8762376238,12.2247191011,40.6861313869,1691,6,1749,132,270552.2405,76489827.1931,5966.5555,15615.0390489,ftp
606069399,259,133,3164.0,5454.0,12.2162162162,12.4598412105,41.007518797,122.576846412,14.2194936986,0.6467906161353644,1550.04961381,2148806.50838,606069399.0,2349.10619767,2263348.25244,605775514.0,4589.20843939,1832812.85775,5188,2668,0.427343799947,0.219446816189,21.9287531807,73.1348001472,5348.69899257,0.0,21.9846938776,12.2162162162,41.007518797,1691,6,1771,128,131769.72975,102903478.627,9847.65825,7817834.58875,ftp
603697974,647,327,8333.0,9998.0,12.8794435858,12.9837119085,30.5749235474,78.4125849572,30.3645213161,1.613389545680337,620.450127441,681442.188228,603697974.0,934.516987616,637214.478702,603520503.0,1851.2898865,328758.543782,12948,6548,1.0717279631,0.541661582585,18.801025641,47.3279158756,2239.93162112,0.0,18.8203285421,12.8794435858,30.5749235474,1743,8,1203,322,0.0,0.0,0.0,0.0,ftp
603695789,611,309,7539.0,10698.0,12.3387888707,12.4478499496,34.6213592233,80.440562453,30.2089236538,1.523946359678848,656.905102285,727796.698015,603695789.0,989.665227869,684634.884895,603506901.0,1959.43799026,353737.637621,12228,6188,1.01209915844,0.51184720124,19.8013029316,48.7871891421,2380.18982439,0.0,19.822826087,12.3387888707,34.6213592233,1746,8,1188,304,0.0,0.0,0.0,0.0,ftp
610398253,674,357,9409.0,12582.0,13.9599406528,13.4672525825,35.243697479,78.6537676391,36.027298394,1.6890611906780804,592.619663107,654841.8847,610398253.0,906.981059435,609467.08229,610211461.0,1714.07713764,627715.105228,13488,7148,1.10419713144,0.584864059236,21.3091085271,48.5542722768,2357.51735633,0.0,21.3297769156,13.9599406528,35.243697479,132,4,123,351,26272.527,0.0,8517.867,0.0,ftp
604442593,633,320,8462.0,11032.0,13.3680884676,13.4841230705,34.475,79.0449616112,32.2512017283,1.576659241153113,634.918690126,708820.705681,604442593.0,956.396507911,670402.559536,604267775.0,1894.25634796,383756.745575,12668,6408,1.04724585483,0.529413386326,20.4339622642,48.0814098412,2311.82197232,0.0,20.4554039874,13.3680884676,34.475,1748,8,1170,315,0.0,0.0,0.0,0.0,ftp
603295851,639,323,8615.0,11122.0,13.4820031299,13.601444179,34.4334365325,78.6770527541,32.7152921196,1.5945742017045632,627.779241415,692870.532298,603295851.0,945.604782132,650175.726051,603113611.0,1873.02363665,383248.327407,12788,6468,1.05918182421,0.535392377495,20.4953271028,47.8849401559,2292.96749373,0.0,20.5166320166,13.4820031299,34.4334365325,1749,8,1205,318,0.0,0.0,0.0,0.0,ftp
602513900,615,311,7943.0,8396.0,12.9154471545,12.9831764891,26.9967845659,4.41295628531,27.1180465712,1.5368940036072196,651.366378378,715216.364322,602509430.0,981.285716612,668853.341883,602513121.0,1943.5907129,277001.002748,12308,6224,1.02072333933,0.516170664278,17.6256742179,12.7613545322,162.852169496,0.0,17.6447084233,12.9154471545,26.9967845659,207,5,575,307,0.0,0.0,0.0,0.0,ftp
604745463,731,370,9753.0,12980.0,13.341997264,13.4653538521,35.0810810811,77.2599099083,37.5910219933,1.8206006780740414,549.768602727,565591.034272,604745463.0,828.418442466,501291.628617,604495226.0,1638.19844444,295824.999598,14628,7408,1.20877302059,0.611827657482,20.6288566243,47.1867721343,2226.59146445,0.0,20.6475930972,13.341997264,35.0810810811,2221,9,1806,364,0.0,0.0,0.0,0.0,ftp
605155616,653,331,8391.0,11312.0,12.8499234303,12.9576523862,34.1752265861,77.7479189404,32.558567547,1.6260280397034272,615.621175992,667886.515196,605155616.0,928.152785276,618468.374887,604969076.0,1833.23962424,313788.257914,13068,6628,1.07906129058,0.546966749128,20.0030456853,47.3325996615,2240.37499071,0.0,20.0233739837,12.8499234303,34.1752265861,1747,8,1227,325,0.0,0.0,0.0,0.0,ftp
604605050,255,132,3455.0,5880.0,13.5490196078,13.9073335403,44.5454545455,129.120948309,15.4398313411,0.6400872768098778,1566.33432642,2067717.67666,604605050.0,2380.33484252,2135802.39604,604419413.0,4613.88864885,1207219.1236,5108,2648,0.421762934332,0.218324342478,24.0592783505,77.3817951034,5987.94221343,0.0,24.1214470284,13.5490196078,44.5454545455,2221,9,1757,126,23330.466,0.0,6078.193,0.0,ftp
604625122,363,186,4633.0,7484.0,12.7630853994,12.9961347148,40.2365591398,108.865441155,20.0405169403,0.9080006437443398,1103.3305146,1385512.66275,604625122.0,1670.23514365,1399921.44587,604444887.0,3267.26965946,749387.670401,7268,3728,0.600372010345,0.3076286334,22.0309090909,65.3840618624,4275.07554562,0.0,22.0710382514,12.7630853994,40.2365591398,2221,9,1760,180,590385.718,0.0,5122.118,0.0,ftp
606168105,629,319,8388.0,11498.0,13.3354531002,13.474452082,36.0438871473,83.1816869053,32.8060810788,1.563922601965341,640.093035903,698992.482322,606168105.0,965.235835987,650544.40075,605985439.0,1905.61458805,297034.675135,12592,6392,1.03766594582,0.526256656147,20.9546891465,50.5654633937,2556.86608822,0.0,20.9767932489,13.3354531002,36.0438871473,2221,9,1739,313,0.0,0.0,0.0,0.0,ftp
607381632,363,185,4818.0,6998.0,13.2727272727,13.4712708429,37.827027027,103.948055194,19.4539962644,0.9022334083359308,1110.3868958,1371426.3302,607381632.0,1677.84981215,1374810.13685,607146442.0,3299.70892391,731994.792485,7268,3708,0.597647312456,0.30458609588,21.5227686703,62.3183340147,3883.57475436,0.0,21.5620437956,13.2727272727,37.827027027,1691,6,2024,180,280638.227,7717503.41701,5251.679,152.735064736,ftp
604493920,620,314,8913.0,10884.0,14.3758064516,14.4805276803,34.6624203822,79.7880622474,32.7497090459,1.545094117737363,647.903451233,704070.520659,604493920.0,976.565298869,653036.634437,604308193.0,1930.69710224,290235.094466,12408,6288,1.02565134154,0.519442776199,21.1732620321,48.6281385434,2364.69585819,0.0,21.1959314775,14.3758064516,34.6624203822,1750,8,1634,309,0.0,0.0,0.0,0.0,ftp
605099630,630,319,8105.0,11528.0,12.8650793651,12.9757957227,36.1379310345,83.1577634356,32.4458965543,1.5683367712520333,638.290748945,695749.525154,605099630.0,962.002591415,646668.328895,604916855.0,1902.25426101,298319.357213,12612,6392,1.04115085974,0.527185911517,20.6663157895,50.4987894575,2550.12773668,0.0,20.6880927292,12.8650793651,36.1379310345,2277,11,1577,314,0.0,0.0,0.0,0.0,ftp
606348195,632,321,8442.0,11558.0,13.3575949367,13.4748214778,36.0062305296,82.922704738,32.9843482094,1.571704192176246,636.920372899,695639.053297,606348195.0,960.932163233,647132.125432,606165351.0,1894.26672188,316385.762204,12652,6432,1.04230540342,0.52939878876,20.964360587,50.4396701363,2544.16032346,0.0,20.9863588667,13.3575949367,36.0062305296,2278,11,1569,315,0.0,0.0,0.0,0.0,ftp
605121227,636,323,8496.0,11618.0,13.358490566,13.4749849401,35.9690402477,82.6661265544,33.2396205959,1.5848064110300992,631.650550104,694405.796225,605121227.0,952.946814173,649111.267595,604938476.0,1878.69091925,347490.214341,12732,6472,1.05102906925,0.533777341776,20.9520833333,50.2931945493,2529.40541797,0.0,20.9739311783,13.358490566,35.9690402477,2278,11,1572,317,0.0,0.0,0.0,0.0,ftp
604677927,371,189,5107.0,7134.0,13.7654986523,13.9675878069,37.746031746,102.834452003,20.2438346985,0.926112852801389,1081.71364401,1351229.39427,604677927.0,1634.26466757,1362233.06117,604495509.0,3215.40164362,679286.317494,7428,3788,0.613549764981,0.31256308782,21.8199643494,61.7129416909,3808.48717214,0.0,21.8589285714,13.7654986523,37.746031746,1691,6,2444,184,212423.1085,62827674.2382,5056.407,42258.1154573,ftp
605287531,716,362,9951.0,12324.0,13.8980446927,13.983884694,34.044198895,74.3113404964,36.8006920004,1.7809717610059277,562.012563603,583120.231001,605287531.0,846.555987413,520914.097374,605096041.0,1676.16631856,229260.088683,14328,7248,1.18290888764,0.598062873362,20.6441149212,45.4959818011,2069.88436005,0.0,20.6632653061,13.8980446927,34.044198895,1749,8,1364,357,0.0,0.0,0.0,0.0,ftp
605794502,630,320,8415.0,11528.0,13.3571428571,13.4747389436,36.025,83.051892982,32.9204044179,1.5681885472113446,638.350370917,697120.393591,605794502.0,963.107316375,648434.94276,605611028.0,1898.46717241,315786.845022,12612,6412,1.03995661552,0.528231931692,20.9705573081,50.5134393332,2551.60755327,0.0,20.9926315789,13.3571428571,36.025,2278,11,1572,314,0.0,0.0,0.0,0.0,ftp
602901589,674,342,9725.0,10208.0,14.4287833828,14.4824062757,29.8479532164,4.53015104888,33.0617805023,1.6851838152975909,593.9917133,639615.338235,602896619.0,895.834500743,589164.995624,602900681.0,1768.03718768,330515.173785,13488,6844,1.11792705857,0.567256756724,19.5998033432,14.1169928862,199.28948815,0.0,19.6190944882,14.4287833828,29.8479532164,207,5,532,337,0.0,0.0,0.0,0.0,ftp
581749355,616,312,8226.0,11318.0,13.3538961039,13.4741457125,36.2756410256,84.0832594354,33.5952241838,1.5951887045925472,627.561332255,690076.777917,581749355.0,945.933910569,645503.216738,581749041.0,1870.57569453,340142.178615,12332,6252,1.05887526081,0.536313443785,21.0376749193,51.0628382462,2607.41344976,0.0,21.0603448276,13.3538961039,36.2756410256,1167,6,1072,307,0.0,0.0,0.0,0.0,ftp
605029722,539,273,7194.0,9654.0,13.3469387755,13.4791676279,35.3626373626,85.5684946424,27.8465658585,1.3420828274614913,746.029250308,825471.150703,605029722.0,1124.59056134,775558.895947,604795233.0,2223.51188603,347598.255085,10788,5468,0.890865325125,0.451217502336,20.7232472325,51.7856839042,2681.75705742,0.0,20.7487684729,13.3469387755,35.3626373626,1748,8,975,268,0.0,0.0,0.0,0.0,ftp
604125891,712,360,9923.0,10778.0,13.9367977528,13.9840252389,29.9388888889,4.12366482335,34.2660367787,1.774464587547366,564.076462185,580903.26088,604121644.0,849.678824191,515895.296876,604125031.0,1682.79952925,215578.459618,14248,7204,1.17856230068,0.595902286863,19.2926374651,13.8872764647,192.856447608,0.0,19.3106343284,13.9367977528,29.9388888889,265,7,261,356,0.0,0.0,0.0,0.0,ftp
605872927,629,319,8079.0,11498.0,12.8441971383,12.9755239527,36.0438871473,83.1816869053,32.3120560889,1.5646845365645459,639.781337909,691902.7273,605872927.0,964.765807325,639085.09651,605679942.0,1904.65390566,299637.67339,20128,10220,1.03817149103,0.526513045532,20.6290832455,50.5286549995,2553.14497606,0.0,20.6508438819,12.8441971383,36.0438871473,2221,9,1730,313,0.0,0.0,0.0,0.0,ftp
607001069,630,319,8388.0,11498.0,13.3142857143,13.474215583,36.0438871473,83.1816869053,32.7610625674,1.5634239352550463,640.296486287,698503.250766,607001069.0,965.0255469,649695.197422,606815991.0,1908.22638679,294369.824194,12612,6392,1.03788944069,0.525534494569,20.9326315789,50.5433875361,2554.63402363,0.0,20.9546891465,13.3142857143,36.0438871473,2195,10,1074,313,0.0,0.0,0.0,0.0,ftp
603202571,627,318,8053.0,11468.0,12.8437001595,12.9754426824,36.0628930818,83.3120912553,32.3622625939,1.5666378849038427,638.985774364,697059.40489,603202571.0,963.582381789,648072.226272,603018875.0,1902.26774448,308977.172388,12552,6372,1.039451803,0.527186081904,20.6353065539,50.6031262054,2560.67638176,0.0,20.6571428571,12.8437001595,36.0628930818,2221,9,1812,312,0.0,0.0,0.0,0.0,ftp
363000240,1577,1021,27306.0,31840.0,17.3151553583,12.8771619294,31.1851126347,44.2611237122,162.936531392,7.15702006147434,139.776757797,207867.757779,363000240.0,230.330101523,224888.799032,362817348.0,355.703282353,254345.362888,31548,20428,4.34434974478,2.81267031669,22.7572143132,30.2625526811,915.822094777,0.0,22.765973826,17.3151553583,31.1851126347,6558,225,176,1017,0.0,0.0,0.0,0.0,ftp
727667491,388,338,3164.0,12678.0,8.15463917526,7.17314861897,37.5088757396,21.3003443344,21.770932735,0.9977084437320286,1003.67929793,5787907.37246,727665163.0,1880.27173902,7824441.67479,727667073.0,2159.24947478,8381384.31187,12424,10824,0.533210573234,0.464497870498,21.7909215956,21.2857451777,453.082947772,0.0,21.8209366391,8.15463917526,37.5088757396,316,11,598,260,4281.44233333,7594169.63728,17769.0171515,21046985.0726,ftp
