Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.254.93-34.98.75.36-46122-443-6,192.168.254.93,46122,34.98.75.36,443,6,29/01/2022 08:35:44 AM,68,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29411.764705882353,68.0,0.0,68.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14705.882352941177,14705.882352941177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,269,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:081F:0000:0000:0000:2001-33236-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,33236,2800:03F0:4001:081F:0000:0000:0000:2001,443,17,19/01/1970 09:30:55 PM,12004,12,27,2613.0,21511.0,1337.0,30.0,217.75,370.0806116117259,1337.0,28.0,796.7037037037037,601.2892440296558,2009663.4455181605,3248.9170276574473,315.8947368421053,1152.619479401539,6085.0,0.0,11943.0,1085.7272727272727,2017.865758216294,6145.0,0.0,11942.0,459.3076923076922,1392.426508487418,6124.0,0.0,0,0,0,0,168,360,999.666777740753,2249.2502499166944,28.0,1337.0,636.5250000000001,603.296584268255,363966.7685897436,0,0,0,0,0,0,0,0,2.0,652.8461538461538,217.75,796.7037037037037,0,0,0,24124,39,2009663,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2804:0000:2000:0161:0000:0000:0000:0008-54567-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54567,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:30:55 PM,5376,8,7,674.0,168.0,592.0,0.0,84.25,206.06569687498072,137.0,0.0,24.0,51.15010589757692,156622.02380952382,2790.1785714285716,384.0,1402.6394349993816,5257.0,0.0,5376.0,768.0000000000001,2005.4999376714027,5316.0,0.0,5357.0,892.8333333333334,2146.9400938700333,5275.0,0.0,0,0,0,0,172,152,1488.095238095238,1302.0833333333335,0.0,592.0,52.625000000000014,148.19935897297262,21963.05,0,0,0,0,0,0,0,0,0.0,56.13333333333333,84.25,24.0,0,0,0,842,5,157294,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2804:04B0:0101:0008:0000:0000:0000:000D-52972-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,52972,2804:04B0:0101:0008:0000:0000:0000:000D,443,6,19/01/1970 09:30:55 PM,5160,8,7,605.0,4968.0,517.0,0.0,75.625,179.7648761974533,4968.0,0.0,709.7142857142857,1877.7275019098408,1080038.7596899224,2906.9767441860467,368.57142857142856,1251.0591029687123,4696.0,0.0,5160.0,737.1428571428571,1756.4575550969466,4703.0,0.0,5156.0,859.3333333333334,1888.5782659626968,4697.0,0.0,0,0,0,0,264,232,1550.387596899225,1356.5891472868218,0.0,4968.0,348.31249999999994,1238.5970406741114,1534122.6291666667,0,0,0,0,0,0,0,0,0.0,371.53333333333336,75.625,709.7142857142857,0,0,0,5573,4,1082135,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0822:0000:0000:0000:2002-59255-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,59255,2800:03F0:4001:0822:0000:0000:0000:2002,443,17,19/01/1970 09:30:55 PM,83119,79,91,24903.0,24558.0,1337.0,31.0,315.22784810126575,481.5828056541472,1337.0,28.0,269.86813186813197,486.430609617793,595062.500751934,2045.2604097739386,491.82840236686377,1862.05542796329,16481.0,0.0,83059.0,1064.8589743589746,2658.8535549380535,16538.0,0.0,83083.0,923.1444444444446,2491.6292560667785,16516.0,0.0,0,0,0,0,1420,1520,950.4445433655362,1094.8158664084024,28.0,1337.0,297.0643274853801,488.4554184750467,238588.69583763301,0,0,0,0,0,0,0,0,1.0,298.81176470588235,315.2278481012658,269.86813186813185,0,0,0,49461,170,595062,0,0,0,0,0,0,78,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2607:F8B0:400B:0000:0000:0000:0000:0007-35612-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,35612,2607:F8B0:400B:0000:0000:0000:0000:0007,443,6,19/01/1970 09:30:55 PM,838,15,14,1392.0,11380.0,787.0,0.0,92.80000000000001,233.32264601374882,2416.0,0.0,812.8571428571429,871.1981896872179,1.5241050119331742E7,34606.20525059666,29.92857142857143,64.452065778133,175.0,0.0,522.0,37.285714285714285,72.47750693138534,172.0,0.0,667.0,51.30769230769231,80.02331391057714,176.0,0.0,0,0,0,0,524,456,17899.761336515512,16706.443914081145,0.0,2416.0,425.7333333333333,708.8358563619421,502448.2712643678,0,0,0,0,0,0,0,0,0.0,440.41379310344826,92.8,812.8571428571429,0,0,0,12772,13,36701149,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2804:0000:2000:0161:0000:0000:0000:0008-54597-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54597,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:30:56 PM,6640,82,83,73318.0,124762.0,2107.0,0.0,894.1219512195123,1002.4335622237959,5256.0,0.0,1503.156626506024,1806.3481181514971,2.983132530120482E7,24849.397590361445,40.487804878048784,381.7759997181542,4893.0,0.0,6622.0,81.75308641975307,541.9885960715455,4893.0,0.0,6619.0,80.71951219512195,550.8633689214705,5001.0,0.0,0,0,0,0,1676,1672,12349.397590361446,12500.0,0.0,5256.0,1193.2530120481933,1488.7140869107907,2216269.632566629,0,0,0,0,0,0,0,0,1.0,1200.4848484848485,894.1219512195122,1503.1566265060242,0,0,0,198080,82,30043986,0,0,0,0,0,0,39,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2804:04B0:0101:0008:0000:0000:0000:000C-34735-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,34735,2804:04B0:0101:0008:0000:0000:0000:000C,443,17,19/01/1970 09:30:55 PM,283586,1384,53884,228286.0,7.127703E7,1337.0,29.0,164.94653179190746,332.13431501854217,1337.0,28.0,1322.786541459427,130.54572198237955,2.52146847869782E8,194889.73362577843,5.131199449943035,185.4708585197536,16303.0,-1.0,283586.0,205.0513376717282,1155.3924948643535,16303.0,0.0,283575.0,5.262791604030956,188.03721964091284,16312.0,0.0,0,0,0,0,18452,697604,4880.353755121903,190009.37987065653,28.0,1337.0,1293.793139011,228.26637017375964,52105.53575230386,0,0,0,0,0,0,0,0,38.0,1293.8165484548022,164.94653179190752,1322.7865414594314,0,0,0,71505316,55268,252146847,0,0,0,0,0,0,1383,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2804:0000:2000:0161:0000:0000:0000:0008-54580-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54580,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:30:56 PM,6054,17,16,11691.0,13352.0,2225.0,0.0,687.7058823529413,1018.3261857520091,8610.0,0.0,834.5,2263.776755777831,4136603.898249091,5450.941526263627,189.18750000000003,906.301005238753,5134.0,0.0,6054.0,378.375,1273.9563506389586,5134.0,0.0,6029.0,401.9333333333333,1336.8480235596107,5214.0,0.0,0,0,0,0,352,332,2808.06078625702,2642.880740006607,0.0,8610.0,736.5588235294117,1689.5279991972025,2854504.860071302,0,0,0,0,0,0,0,0,0.0,758.8787878787879,687.7058823529412,834.5,0,0,0,25043,16,4155135,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2804:0000:2010:0160:0000:0000:0000:0110-54569-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54569,2804:0000:2010:0160:0000:0000:0000:0110,443,6,19/01/1970 09:30:55 PM,5126,11,10,1550.0,3280.0,945.0,0.0,140.9090909090909,307.66490035278787,1412.0,0.0,328.0,576.2748186990879,942255.1697229808,4096.761607491221,256.3,1108.6220513013347,4966.0,0.0,5107.0,510.7,1565.5313652417049,4966.0,0.0,5108.0,567.5555555555555,1649.4937944041433,4966.0,0.0,0,0,0,0,256,212,2145.9227467811156,1950.838860710105,0.0,1412.0,219.54545454545453,445.5737582331056,198535.97402597402,0,0,0,0,0,0,0,0,0.0,230.0,140.9090909090909,328.0,0,0,0,4830,10,949665,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:6974:159D:E4DE:0152-2001:0B28:F23D:8007:0000:0000:0805:0531-54163-443-6,2804:04B0:10AA:2500:6974:159D:E4DE:0152,54163,2001:0B28:F23D:8007:0000:0000:0805:0531,443,6,19/01/1970 09:30:55 PM,302446,37,52,5988.0,7740.0,218.0,0.0,161.83783783783787,53.627062774888785,1062.0,0.0,148.8461538461539,298.4730673707451,45389.92084537405,294.26740641304565,3436.886363636364,9021.329843645995,46081.0,3.0,302258.0,8396.055555555555,12752.92213672603,46269.0,3.0,302301.0,5927.4705882352955,11320.75232898051,46225.0,4.0,0,0,0,0,740,1040,122.33588805935605,171.9315183536896,0.0,1062.0,154.59999999999994,228.6150682658565,52264.84943820223,0,0,0,0,0,0,0,0,1.0,156.3370786516854,161.83783783783784,148.84615384615384,0,0,0,13728,52,45418,0,0,0,0,0,0,33,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2607:F8B0:4025:0001:0000:0000:0000:000A-49510-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,49510,2607:F8B0:4025:0001:0000:0000:0000:000A,443,6,19/01/1970 09:30:55 PM,846,11,12,1405.0,11380.0,800.0,0.0,127.72727272727272,270.6481446118155,2416.0,0.0,948.3333333333333,1150.048167634203,1.5112293144208038E7,27186.761229314423,38.45454545454545,69.4033945051045,173.0,0.0,531.0,53.1,80.06865109947144,169.0,0.0,677.0,61.54545454545455,84.57584009203057,183.0,0.0,0,0,0,0,360,392,13002.364066193853,14184.397163120568,0.0,2416.0,532.7083333333334,919.4052179045675,845305.9547101452,0,0,0,0,0,0,0,0,1.0,555.8695652173913,127.72727272727273,948.3333333333334,0,0,0,12785,10,35612813,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2600:1419:BC00:01A4:0000:0000:0000:02EF-2804:04B0:10AA:2500:45F8:97CD:D56B:614B-443-54485-6,2600:1419:BC00:01A4:0000:0000:0000:02EF,443,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54485,6,19/01/1970 09:30:56 PM,1,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,3.1E7,4000000.0,0.33333333333333337,0.5773502691896257,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,2000000.0,2000000.0,0.0,31.0,12.399999999999999,16.97939928266015,288.3,0,0,0,0,0,0,0,0,1.0,15.5,15.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0826:0000:0000:0000:200A-45992-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,45992,2800:03F0:4001:0826:0000:0000:0000:200A,443,6,19/01/1970 09:30:55 PM,228,14,15,1475.0,1897.0,669.0,0.0,105.35714285714285,231.49301605775605,762.0,0.0,126.46666666666667,225.2582221954765,1.4789473684210526E7,127192.98245614035,8.142857142857142,15.730871478094196,51.0,0.0,228.0,17.53846153846154,27.70564137684894,88.0,0.0,191.0,13.642857142857144,20.860736556275516,51.0,0.0,0,0,0,0,456,488,61403.508771929824,65789.47368421052,0.0,762.0,112.39999999999999,221.5409357362574,49080.38620689654,0,0,0,0,0,0,0,0,1.0,116.27586206896552,105.35714285714286,126.46666666666667,0,0,0,3372,13,23095890,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:081F:0000:0000:0000:2001-33512-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,33512,2800:03F0:4001:081F:0000:0000:0000:2001,443,17,19/01/1970 09:30:55 PM,238,4,6,1561.0,3470.0,1337.0,32.0,390.25,633.9118629588817,1337.0,29.0,578.3333333333334,624.9040459675923,2.1138655462184872E7,42016.80672268907,26.444444444444443,22.80411756191802,64.0,0.0,238.0,79.33333333333333,34.19551627528576,102.0,40.0,158.0,31.6,32.516149833582695,86.0,0.0,0,0,0,0,92,72,16806.72268907563,25210.084033613442,29.0,1337.0,578.9090909090909,622.5054946818469,387513.09090909094,0,0,0,0,0,0,0,0,1.0,636.8,390.25,578.3333333333334,0,0,0,5031,10,21138655,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0828:0000:0000:0000:2004-32786-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,32786,2800:03F0:4001:0828:0000:0000:0000:2004,443,6,19/01/1970 09:30:55 PM,111610,8,6,141.0,78.0,39.0,0.0,17.625,19.471132478620753,39.0,0.0,13.0,20.139513400278567,1962.1897679419408,125.43678881820625,8585.384615384613,20950.68225833573,58369.0,0.0,111610.0,15944.285714285714,27220.853756597997,58369.0,0.0,111573.0,22314.6,30613.426234252187,58448.0,0.0,0,0,0,0,256,192,71.678165038975,53.75862377923125,0.0,39.0,17.200000000000003,19.39145614513184,376.02857142857147,0,0,0,0,0,0,0,0,0.0,18.428571428571427,17.625,13.0,0,0,0,219,6,1962,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0812:0000:0000:0000:2002-53935-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,53935,2800:03F0:4001:0812:0000:0000:0000:2002,443,17,19/01/1970 09:30:55 PM,102328,38,42,5296.0,7718.0,1337.0,31.0,139.36842105263156,251.32873068495334,1337.0,28.0,183.76190476190473,296.05535157514606,127179.26667187866,781.7997029161129,1295.2911392405063,4516.849242648898,28155.0,0.0,102266.0,2763.9459459459467,6352.574683394766,28217.0,0.0,102264.0,2494.2439024390246,6076.04597900842,28195.0,0.0,0,0,0,0,748,836,371.3548588851536,410.44484403095925,28.0,1337.0,177.17283950617283,302.73911170029965,91650.96975308651,0,0,0,0,0,0,0,0,1.0,179.3875,139.3684210526316,183.76190476190476,0,0,0,13014,80,127179,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2804:0000:2010:0160:0000:0000:0000:0110-54559-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54559,2804:0000:2010:0160:0000:0000:0000:0110,443,6,19/01/1970 09:30:55 PM,5127,12,10,1550.0,3376.0,945.0,0.0,129.16666666666666,296.1537786455891,1412.0,0.0,337.59999999999997,573.0860319358691,960795.7870099475,4291.008386970939,244.14285714285717,1081.0637486158846,4962.0,0.0,5108.0,464.3636363636364,1492.1201206824653,4963.0,0.0,5107.0,567.4444444444445,1648.0344437473927,4962.0,0.0,0,0,0,0,276,212,2340.5500292568754,1950.458357714063,0.0,1412.0,214.17391304347828,437.22010809762764,191161.42292490118,0,0,0,0,0,0,0,0,0.0,223.9090909090909,129.16666666666666,337.6,0,0,0,4926,10,968731,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082E:0000:0000:0000:2003-37942-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,37942,2800:03F0:4001:082E:0000:0000:0000:2003,443,6,19/01/1970 09:30:55 PM,111611,9,8,180.0,78.0,39.0,0.0,20.0,19.557607215607945,39.0,0.0,9.75,18.053491945564755,2311.60011110016,152.31473600272375,6975.6875,19010.81047796665,58371.0,0.0,111611.0,13951.375,25753.234248689176,58371.0,0.0,111574.0,15939.142857142855,27272.60140647002,58693.0,0.0,0,0,0,0,288,268,80.63721317791257,71.67752282481118,0.0,39.0,16.5,19.285013992887908,371.91176470588243,0,0,0,0,0,0,0,0,0.0,17.470588235294116,20.0,9.75,0,0,0,258,7,2312,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2607:F8B0:400B:0000:0000:0000:0000:0007-48885-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,48885,2607:F8B0:400B:0000:0000:0000:0000:0007,443,17,19/01/1970 09:30:55 PM,374,5,8,1630.0,6233.0,1337.0,31.0,326.0,565.8780787413486,1337.0,28.0,779.125,614.6774851206816,2.1024064171122994E7,34759.358288770054,31.166666666666668,65.86740583562671,172.0,0.0,351.0,87.75,99.03660939268872,175.0,0.0,202.0,28.857142857142858,66.37125023037352,178.0,0.0,0,0,0,0,160,256,13368.983957219252,21390.374331550804,28.0,1337.0,657.142857142857,623.5871239040308,388860.90109890106,0,0,0,0,0,0,0,0,1.0,707.6923076923077,326.0,779.125,0,0,0,7863,13,21024064,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2603:1056:0C03:1803:0000:0000:0000:0002-54565-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54565,2603:1056:0C03:1803:0000:0000:0000:0002,443,6,19/01/1970 09:30:55 PM,201973,22,19,9543.0,8578.0,3711.0,0.0,433.7727272727273,1028.5937664421444,3085.0,0.0,451.47368421052636,837.0930101263176,89719.91305768592,202.99743034960116,5049.325,15862.372048159466,59103.0,0.0,201973.0,9617.761904761905,21091.850534992805,59103.0,0.0,201895.0,11216.388888888889,22478.622684253714,59180.0,0.0,0,0,0,0,452,392,108.92545043149332,94.07197991810786,0.0,3711.0,431.45238095238096,924.2668604815584,854269.2293844366,0,0,0,0,0,0,0,0,0.0,441.9756097560976,433.77272727272725,451.4736842105263,0,0,0,18121,23,89755,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:081F:0000:0000:0000:2001-35440-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,35440,2800:03F0:4001:081F:0000:0000:0000:2001,443,17,19/01/1970 09:30:55 PM,171,6,8,2926.0,6807.0,1337.0,31.0,487.6666666666667,658.4222555979306,1337.0,28.0,850.875,571.556130851805,5.691812865497076E7,81871.34502923976,13.153846153846153,18.003916952736304,50.0,0.0,147.0,29.4,22.87575135378071,57.0,1.0,132.0,18.857142857142858,25.40622345954216,56.0,0.0,0,0,0,0,48,64,35087.71929824561,46783.62573099415,28.0,1337.0,738.0,614.7625557888183,377933.0,0,0,0,0,0,0,0,0,1.0,790.7142857142857,487.6666666666667,850.875,0,0,0,9733,14,56918128,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.93-34.120.208.123-50886-443-6,192.168.254.93,50886,34.120.208.123,443,6,29/01/2022 08:35:43 AM,85,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176470588,85.0,0.0,85.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11764.70588235294,11764.70588235294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,586,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082E:0000:0000:0000:2003-38576-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,38576,2800:03F0:4001:082E:0000:0000:0000:2003,443,17,19/01/1970 09:30:55 PM,151,5,5,1912.0,3400.0,1337.0,32.0,382.4,548.2757517891887,1337.0,29.0,680.0,640.8205677098699,3.517880794701987E7,66225.1655629139,16.77777777777778,20.40697048668529,58.0,0.0,151.0,37.75,42.10601698886593,88.0,1.0,66.0,16.5,19.672315572906,39.0,0.0,0,0,0,0,40,40,33112.58278145695,33112.58278145695,29.0,1337.0,604.4545454545455,604.7089157001678,365672.8727272727,0,0,0,0,0,0,0,0,1.0,664.9,382.4,680.0,0,0,0,5312,10,35178807,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:45F8:97CD:D56B:614B-2804:0000:2000:0161:0000:0000:0000:0008-54568-443-6,2804:04B0:10AA:2500:45F8:97CD:D56B:614B,54568,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:30:55 PM,5365,7,8,674.0,168.0,592.0,0.0,96.28571428571429,219.51819536256693,137.0,0.0,21.0,48.109993021943254,156943.1500465983,2795.8993476234855,383.2142857142858,1399.4212638181448,5245.0,0.0,5365.0,894.1666666666667,2161.853780130994,5307.0,0.0,5351.0,764.4285714285714,1984.259211657494,5264.0,0.0,0,0,0,0,152,172,1304.75302889096,1491.1463187325257,0.0,592.0,52.625000000000014,148.19935897297262,21963.05,0,0,0,0,0,0,0,0,1.0,56.13333333333333,96.28571428571429,21.0,0,0,0,842,5,157471,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0020:0000:0000:0000:0009-34010-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,34010,2800:03F0:4001:0020:0000:0000:0000:0009,443,17,19/01/1970 09:30:55 PM,117,5,8,1631.0,6232.0,1337.0,31.0,326.2,565.755866076526,1337.0,28.0,779.0,614.8019425566486,6.720512820512821E7,111111.11111111111,9.75,15.949494149858284,42.0,0.0,91.0,22.75,21.88416474683616,44.0,1.0,75.0,10.714285714285715,19.276188123470586,48.0,0.0,0,0,0,0,160,256,42735.042735042734,68376.06837606838,28.0,1337.0,657.1428571428571,623.5631924232339,388831.054945055,0,0,0,0,0,0,0,0,1.0,707.6923076923077,326.2,779.0,0,0,0,7863,13,67205128,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:080F:0000:0000:0000:2001-39482-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,39482,2800:03F0:4001:080F:0000:0000:0000:2001,443,6,19/01/1970 09:30:55 PM,112613,8,6,141.0,78.0,39.0,0.0,17.625,19.471132478620753,39.0,0.0,13.0,20.139513400278567,1944.7133101862128,124.31957234067114,8662.538461538461,21140.06092554838,58449.0,0.0,112613.0,16087.571428571431,27467.16486314246,58449.0,0.0,112577.0,22515.4,30869.542915307313,58484.0,0.0,0,0,0,0,256,192,71.03975562324065,53.27981671743049,0.0,39.0,17.200000000000003,19.39145614513184,376.02857142857147,0,0,0,0,0,0,0,0,0.0,18.428571428571427,17.625,13.0,0,0,0,219,6,1945,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082D:0000:0000:0000:2006-53056-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,53056,2800:03F0:4001:082D:0000:0000:0000:2006,443,6,19/01/1970 09:30:55 PM,111604,8,6,141.0,78.0,39.0,0.0,17.625,19.471132478620753,39.0,0.0,13.0,20.139513400278567,1962.295258234472,125.44353248987493,8584.923076923078,20951.18315060647,58403.0,0.0,111604.0,15943.42857142857,27221.89462459182,58403.0,0.0,111568.0,22313.6,30613.524940783933,58479.0,0.0,0,0,0,0,256,192,71.6820185656428,53.76151392423211,0.0,39.0,17.200000000000003,19.39145614513184,376.02857142857147,0,0,0,0,0,0,0,0,0.0,18.428571428571427,17.625,13.0,0,0,0,219,6,1962,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.93-142.250.218.226-60826-443-17,192.168.254.93,60826,142.250.218.226,443,17,29/01/2022 08:33:21 AM,211006,12,12,6430.0,8894.0,1357.0,31.0,535.8333333333333,630.2261979686822,1357.0,28.0,741.1666666666666,594.3336732438396,72623.52729306275,113.74084149265897,9174.17391304348,15213.679462462764,49952.0,2.0,164215.0,14928.636363636364,16597.014992297423,49952.0,146.0,186952.0,16995.63636363636,22946.69982055253,54606.0,2.0,0,0,0,0,96,96,56.870420746329486,56.870420746329486,28.0,1357.0,667.2400000000001,612.479814633375,375131.52333333343,0,0,0,0,0,0,0,0,1.0,695.0416666666666,535.8333333333334,741.1666666666666,0,0,0,15324,24,72623,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0826:0000:0000:0000:200A-46000-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,46000,2800:03F0:4001:0826:0000:0000:0000:200A,443,6,19/01/1970 09:30:55 PM,219,15,16,1475.0,1717.0,669.0,0.0,98.33333333333334,223.53544514929897,762.0,0.0,107.3125,205.4366792144642,1.4575342465753423E7,141552.5114155251,7.299999999999999,14.285633004694878,48.0,0.0,219.0,15.642857142857144,26.01362702909364,84.0,0.0,182.0,12.133333333333333,18.345364017985062,48.0,0.0,0,0,0,0,488,520,68493.1506849315,73059.3607305936,0.0,762.0,99.74999999999999,208.180442823512,43339.09677419355,0,0,0,0,0,0,0,0,1.0,102.96774193548387,98.33333333333333,107.3125,0,0,0,3192,14,22478873,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
