Fwd Packet Length Std,Bwd IAT Total,Packet Length Mean,Label
5.47070118253,855123319.0,1.67441860465,outros
11.1803398875,9287.0,45375,outros
483.885110331,7087.0,130.2,outros
0.0,10047839.0,24.8,outros
547.389440892,8379.0,144.4,outros
112.25061247,2146.0,81.8,outros
722.38746913,5007.0,473.944444444,outros
484.332323926,5543.0,130.3,outros
767.668083037,3925.0,331.0,outros
0.0,522536.0,0.0,outros
480.307401567,5828.0,129.4,outros
11.1803398875,8935.0,45375,outros
0.0,110782364.0,39.36,outros
482.543469544,6352.0,129.9,outros
2.0,3119.0,10.0,outros
0.0,541365677.0,0.0,outros
0.0,600109385.0,48.0,outros
486.568391904,6439.0,130.8,outros
145.45927265,173220791.0,152.083333333,outros
485.226751117,6096.0,130.5,outros
484.779537522,5459.0,130.4,outros
11.1803398875,8087.0,76375,outros
0.0,895082575.0,0.0,outros
294.156420974,6253.0,756.8,outros
0.0,599998696.0,0.0,outros
16.1658075373,541065301.0,15.1111111111,outros
0.0,7372.0,0.0,outros
0.0,40178936.0,38.3333333333,outros
515.190062016,5657.0,137.2,outros
486.121178308,6017.0,130.7,outros
11.1803398875,6510.0,54375,outros
167.584008784,62784955.0,338.916666667,outros
11.1803398875,8062.0,45375,outros
11.1803398875,8062.0,45375,outros
73.0285452481,574025015.0,18.8333333333,outros
486.121178308,8074.0,130.7,outros
42.142276025,0.0,122.0,outros
0.0,537363098.0,0.0,outros
0.0,44363699.0,0.0,outros
0.0,110770110.0,41.0434782609,outros
2.30940107676,2099.0,12.5,outros
0.0,373016278.0,172.846153846,outros
486.568391904,2862.0,130.8,outros
11.1803398875,8786.0,45375,outros
0.0,30090998.0,37.6,outros
2.0,3373.0,10.1111111111,outros
487.015605499,5564.0,130.9,outros
11.1803398875,8646.0,45375,outros
11.1803398875,6826.0,38375,outros
11.1803398875,6826.0,38375,outros
11.1803398875,8915.0,45375,outros
27.5771644663,0.0,13.0,outros
499.537586173,6028.0,133.7,outros
731.815398702,4596.0,418.058823529,outros
485.226751117,5910.0,130.5,outros
15.1188395833,0.0,86.8387096774,outros
118.443951711,464484.0,57.5384615385,outros
486.568391904,6725.0,130.8,outros
29.1032644217,17617787.0,101.166666667,outros
0.394771016976,822033654.0,91.2222222222,outros
7.73229145027,0.0,54.5,outros
0.0,870015362.0,41.7704918033,outros
0.0,599996300.0,0.0,outros
11.1803398875,7949.0,45375,outros
11.1803398875,42806.0,45375,outros
0.0,263906.0,0.0,outros
485.673964713,6065.0,130.6,outros
485.673964713,6065.0,130.6,outros
11.1803398875,7976.0,45375,outros
11.1803398875,7976.0,45375,outros
11.1803398875,7976.0,45375,outros
11.1803398875,7976.0,45375,outros
0.0,544153896.0,0.0,outros
470.02148887,5449.0,127.1,outros
5.91110619686,855958082.0,1.86486486486,outros
11.1803398875,6293.0,38375,outros
0.0,103.0,154.4,outros
721.737549882,5590.0,478.181818182,outros
0.0,844998936.0,41.7543859649,outros
710.19285473,5380.0,467.090909091,outros
489.698887072,5835.0,131.5,outros
11.1803398875,7918.0,45375,outros
11.1803398875,12357.0,45375,outros
218.5,0.0,432.6,outros
307.996935058,298240.0,1067.23733922,live
307.996935058,298240.0,1067.23733922,live
440.218215717,298425.0,790.759991197,live
440.218215717,298425.0,790.759991197,live
211.354721024,298889.0,580.976994097,live
211.354721024,298889.0,580.976994097,live
421.106329766,299066.0,805.006375567,live
421.106329766,299066.0,805.006375567,live
471.593361282,299099.0,573.223690849,live
471.593361282,299099.0,573.223690849,live
163.814391311,299296.0,468.795154364,live
163.814391311,299296.0,468.795154364,live
488.431784966,299204.0,556.28924572,live
488.431784966,299204.0,556.28924572,live
302.534203728,295782.0,1081.31515758,live
302.534203728,295782.0,1081.31515758,live
237.670017882,296864.0,1070.72047881,live
237.670017882,296864.0,1070.72047881,live
481.822874758,299058.0,435.691569252,live
481.822874758,299058.0,435.691569252,live
171.715187951,278580.0,497.275883447,live
171.715187951,278580.0,497.275883447,live
451.761044886,299333.0,766.574495252,live
451.761044886,299333.0,766.574495252,live
195.218701607,293143.0,994.804499151,live
195.218701607,293143.0,994.804499151,live
296.865611871,296007.0,1072.08426685,live
296.865611871,296007.0,1072.08426685,live
532.204049196,299249.0,479.933445103,live
532.204049196,299249.0,479.933445103,live
168.842365089,294292.0,984.425420683,live
168.842365089,294292.0,984.425420683,live
185.062340533,288275.0,446.949724862,live
185.062340533,288275.0,446.949724862,live
349.299067545,297398.0,1078.41898957,live
349.299067545,297398.0,1078.41898957,live
494.831786234,224361.0,553.601490112,live
494.831786234,224361.0,553.601490112,live
310.521461596,297443.0,1065.0227456,live
310.521461596,297443.0,1065.0227456,live
485.05622615,299072.0,469.175233422,live
485.05622615,299072.0,469.175233422,live
209.630102512,296627.0,990.626230486,live
209.630102512,296627.0,990.626230486,live
436.649344697,299335.0,396.184691432,live
436.649344697,299335.0,396.184691432,live
243.195809067,298279.0,1070.97610922,live
243.195809067,298279.0,1070.97610922,live
444.826460262,299365.0,737.793637592,live
444.826460262,299365.0,737.793637592,live
291.809089466,296090.0,1040.9457884,live
291.809089466,296090.0,1040.9457884,live
472.429490054,299311.0,571.88358083,live
472.429490054,299311.0,571.88358083,live
182.113596855,293461.0,993.696032614,live
182.113596855,293461.0,993.696032614,live
545.151341089,297866.0,346.793475424,live
545.151341089,297866.0,346.793475424,live
164.314570719,299035.0,399.798465929,live
164.314570719,299035.0,399.798465929,live
172.736045732,296263.0,1025.9844098,live
172.736045732,296263.0,1025.9844098,live
529.323471699,248089.0,456.83606727,live
529.323471699,248089.0,456.83606727,live
319.236530248,298562.0,1086.75,live
319.236530248,298562.0,1086.75,live
492.493103102,298405.0,554.410453546,live
492.493103102,298405.0,554.410453546,live
528.529897482,298985.0,471.804415358,live
528.529897482,298985.0,471.804415358,live
432.368290216,299266.0,401.436703533,live
432.368290216,299266.0,401.436703533,live
162.877372925,298678.0,415.733664787,live
162.877372925,298678.0,415.733664787,live
520.313209289,299037.0,529.308808174,live
520.313209289,299037.0,529.308808174,live
550.165491474,298115.0,367.9888762,live
550.165491474,298115.0,367.9888762,live
310.219849031,298311.0,1072.7629301,live
310.219849031,298311.0,1072.7629301,live
489.995979393,299053.0,602.960914832,live
489.995979393,299053.0,602.960914832,live
471.878945333,257427.0,561.982081009,live
471.878945333,257427.0,561.982081009,live
341.945200342,297729.0,1081.12495793,live
341.945200342,297729.0,1081.12495793,live
486.588566749,298972.0,570.431460157,live
486.588566749,298972.0,570.431460157,live
170.32353971,299285.0,383.147260952,live
170.32353971,299285.0,383.147260952,live
465.337805372,299155.0,564.880084235,live
465.337805372,299155.0,564.880084235,live
485.024771595,298947.0,459.342668422,live
485.024771595,298947.0,459.342668422,live
494.824661468,299026.0,574.716018258,live
494.824661468,299026.0,574.716018258,live
301.484635394,296920.0,1072.83551896,live
301.484635394,296920.0,1072.83551896,live
478.387610312,299454.0,490.672507696,live
478.387610312,299454.0,490.672507696,live
490.963281109,299256.0,419.032619181,live
490.963281109,299256.0,419.032619181,live
456.706497556,299204.0,416.655844539,live
456.706497556,299204.0,416.655844539,live
172.151327555,298886.0,403.865531473,live
172.151327555,298886.0,403.865531473,live
536.07267553,299061.0,455.046840603,live
536.07267553,299061.0,455.046840603,live
388.383841738,132722.0,1292.61432089,live
388.383841738,132722.0,1292.61432089,live
221.000686918,212533.0,564.434031265,live
221.000686918,212533.0,564.434031265,live
269.65066907,295544.0,1051.40823276,live
269.65066907,295544.0,1051.40823276,live
193.319382743,299014.0,482.451210743,live
193.319382743,299014.0,482.451210743,live
164.347485386,298842.0,459.093222453,live
164.347485386,298842.0,459.093222453,live
349.203255051,297126.0,1072.61844567,live
349.203255051,297126.0,1072.61844567,live
240.681201645,297539.0,1103.42696844,live
240.681201645,297539.0,1103.42696844,live
310.95898323,297701.0,1067.93415481,live
310.95898323,297701.0,1067.93415481,live
473.659376059,298960.0,405.936897231,live
473.659376059,298960.0,405.936897231,live
491.574203521,86602.0,599.681815785,live
491.574203521,86602.0,599.681815785,live
172.661891217,296218.0,996.752143154,live
172.661891217,296218.0,996.752143154,live
227.536865099,299021.0,745.835163734,live
227.536865099,299021.0,745.835163734,live
427.715652314,299010.0,387.495558867,live
427.715652314,299010.0,387.495558867,live
187.860389203,297298.0,993.883170628,live
187.860389203,297298.0,993.883170628,live
450.734999144,299170.0,713.141388633,live
450.734999144,299170.0,713.141388633,live
177.021862882,295692.0,1000.95451217,live
177.021862882,295692.0,1000.95451217,live
603.329427201,298367.0,453.087117298,live
603.329427201,298367.0,453.087117298,live
481.88152755,288009.0,480.084661237,live
481.88152755,288009.0,480.084661237,live
279.217701667,295322.0,1072.5400215,live
279.217701667,295322.0,1072.5400215,live
327.912667179,56724.0,1294.100807,live
327.912667179,56724.0,1294.100807,live
479.965928033,299169.0,424.89018445,live
479.965928033,299169.0,424.89018445,live
479.325130562,299331.0,490.375078503,live
479.325130562,299331.0,490.375078503,live
181.182750899,297549.0,447.365106669,live
181.182750899,297549.0,447.365106669,live
198.392832358,298881.0,383.013414992,live
198.392832358,298881.0,383.013414992,live
185.040390363,298684.0,430.234948242,live
185.040390363,298684.0,430.234948242,live
167.378821812,299293.0,464.0621838,live
167.378821812,299293.0,464.0621838,live
171.781965296,295379.0,993.900138825,live
171.781965296,295379.0,993.900138825,live
185.540934876,295939.0,1011.57079731,live
185.540934876,295939.0,1011.57079731,live
309.553654851,298017.0,1067.9732298,live
309.553654851,298017.0,1067.9732298,live
492.43502751,298965.0,552.316569083,live
492.43502751,298965.0,552.316569083,live
203.197582648,299016.0,590.86424555,live
203.197582648,299016.0,590.86424555,live
473.167943241,298958.0,514.655049281,live
473.167943241,298958.0,514.655049281,live
367.807274537,98292.0,1297.5173192,live
367.807274537,98292.0,1297.5173192,live
464.394546852,298806.0,425.000203991,live
464.394546852,298806.0,425.000203991,live
450.758942024,299310.0,715.97789468,live
450.758942024,299310.0,715.97789468,live
547.674470069,298800.0,352.684378642,live
547.674470069,298800.0,352.684378642,live
182.33639616,295784.0,996.482959562,live
182.33639616,295784.0,996.482959562,live
483.084451242,299242.0,474.351112186,live
483.084451242,299242.0,474.351112186,live
557.471211642,298482.0,352.399734737,live
557.471211642,298482.0,352.399734737,live
328.995140848,297543.0,1100.93399692,live
328.995140848,297543.0,1100.93399692,live
274.248054901,295655.0,1052.75357096,live
274.248054901,295655.0,1052.75357096,live
183.129979179,295380.0,1008.58084971,live
183.129979179,295380.0,1008.58084971,live
259.940121461,295256.0,1079.26152944,live
259.940121461,295256.0,1079.26152944,live
441.303282939,288537.0,419.062160234,live
441.303282939,288537.0,419.062160234,live
471.673106366,298881.0,563.203964852,live
471.673106366,298881.0,563.203964852,live
430.348154554,299331.0,796.323991478,live
430.348154554,299331.0,796.323991478,live
469.935588885,299278.0,606.305770443,live
469.935588885,299278.0,606.305770443,live
172.030176682,299310.0,517.697722917,live
172.030176682,299310.0,517.697722917,live
419.203913081,298967.0,803.743624484,live
419.203913081,298967.0,803.743624484,live
444.32008261,299014.0,405.114825793,live
444.32008261,299014.0,405.114825793,live
481.601782333,298995.0,450.753589948,live
481.601782333,298995.0,450.753589948,live
477.689086495,299002.0,448.076182996,live
477.689086495,299002.0,448.076182996,live
470.765565645,299123.0,423.97299201,live
470.765565645,299123.0,423.97299201,live
456.713240076,298991.0,435.017443889,live
456.713240076,298991.0,435.017443889,live
366.3067058,81111.0,1291.55318514,live
366.3067058,81111.0,1291.55318514,live
442.074284545,299088.0,410.968038734,live
442.074284545,299088.0,410.968038734,live
180.016364816,299312.0,439.44504699,live
180.016364816,299312.0,439.44504699,live
459.711074395,299342.0,410.852994876,live
459.711074395,299342.0,410.852994876,live
533.435664578,248123.0,509.455451539,live
533.435664578,248123.0,509.455451539,live
535.626700019,299117.0,473.230690537,live
535.626700019,299117.0,473.230690537,live
335.607800408,18089.0,1293.50844459,live
335.607800408,18089.0,1293.50844459,live
480.471506669,299152.0,442.482941396,live
480.471506669,299152.0,442.482941396,live
309.710101815,73805.0,618.702064193,live
309.710101815,73805.0,618.702064193,live
444.842658597,299056.0,731.311601425,live
444.842658597,299056.0,731.311601425,live
184.626646459,295647.0,985.289973414,live
184.626646459,295647.0,985.289973414,live
430.650892052,299106.0,391.420459105,live
430.650892052,299106.0,391.420459105,live
334.134894799,71828.0,1279.22043011,live
334.134894799,71828.0,1279.22043011,live
315.571559364,297809.0,1078.43529023,live
315.571559364,297809.0,1078.43529023,live
180.670719075,298180.0,392.882018588,live
180.670719075,298180.0,392.882018588,live
266.771272606,295247.0,1067.59669111,live
266.771272606,295247.0,1067.59669111,live
211.060906456,294073.0,993.883716304,live
211.060906456,294073.0,993.883716304,live
602.75721954,298576.0,479.957856827,live
602.75721954,298576.0,479.957856827,live
211.346195574,299150.0,746.951185425,live
211.346195574,299150.0,746.951185425,live
572.480174699,298574.0,376.25604608,live
572.480174699,298574.0,376.25604608,live
463.27311564,299052.0,428.444386502,live
463.27311564,299052.0,428.444386502,live
159.730010757,298914.0,376.653174529,live
159.730010757,298914.0,376.653174529,live
0.0,1910.0,892.5,https
323.740894338,0.0,1178375,https
0.0,10056554.0,0.0,https
153.964812981,117360211.0,246625,https
0.0,7737.0,36.5,https
144.297312122,606689.0,63.5333333333,https
346.116197009,90710482.0,432.65,https
16.9705627485,1146.0,10.2857142857,https
0.0,2747.0,36.5,https
273.553043955,1279682.0,173.444444444,https
499.930867948,2260540.0,377.724137931,https
97.2875748623,4910813.0,1133.89929232,https
145.805449715,6424778.0,361.944444444,https
362.321266282,424086.0,508.3125,https
48.5531960844,8312472.0,1012.45773196,https
336.68838921,10925057.0,457.473684211,https
0.0,4861855.0,0.0,https
202.14337596,205312.0,427.65,https
0.0,675312.0,0.0,https
121.216948127,207299808.0,85.2684563758,https
565.741027553,95988660.0,246.571428571,https
171.010233612,806962.0,496.826086957,https
443.597654173,66796506.0,269.192307692,https
227.715747234,371925.0,224.310344828,https
259.845595178,195428733.0,162.526315789,https
0.0,13142599.0,0.0,https
197.535648782,8661055.0,1176.55251142,https
672.363210927,405398234.0,589.749206349,https
304.85779099,274054649.0,150.509090909,https
150.805456514,56436927.0,64.4,https
171.010233612,149392.0,329.166666667,https
0.0,39914573.0,0.0,https
582.376939791,18925173.0,400.55,https
187.677895407,30453436.0,187.827586207,https
0.0,20093021.0,0.0,https
661.438414788,2171413.0,755.686098655,https
491.090637974,138026218.0,230.0,https
64.0646146777,68987388.0,125.342857143,https
24.6666666667,125957.0,335.75,https
14.4337567297,217175545.0,13.4444444444,https
203.913538464,8275281.0,1006.61881188,https
395.26476961,282138.0,168.066666667,https
0.0,20010676.0,0.0,https
416.612477062,90240534.0,345.911764706,https
0.0,25179.0,0.0,https
0.0,3323630.0,0.0,https
483.543517518,259332.0,202.066666667,https
629.567178233,120421044.0,324.607142857,https
346.134573334,10376259.0,180.533333333,https
155.701020203,393566.0,353.541666667,https
193.343390543,702155.0,68.6428571429,https
0.0,204032.0,0.0,https
453.795422756,410991.0,190.470588235,https
18.0748443977,434269098.0,17.3076923077,https
171.010233612,121309.0,347.944444444,https
409.891730545,47083865.0,337.909090909,https
329.682297951,20089472.0,199.096774194,https
153.568349914,43310956.0,68.0714285714,https
407.620823721,241150441.0,317.755555556,https
634.724690975,120793630.0,271.363636364,https
641.826002889,7856592.0,720.88590604,https
0.0,194972857.0,3.46153846154,https
372.025908501,23994368.0,405.40776699,https
152.825452879,65649192.0,66.0,https
336.297081868,2514700.0,277.888888889,https
426.606207956,4699617.0,321.0,https
127.878355659,80542880.0,879.67961165,https
192.729393315,6144494.0,343.647058824,https
211.06436617,5000930.0,313.0,https
0.0,74282.0,0.0,https
382.883582953,566428.0,334.620689655,https
0.0,635667.0,0.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.0,0.0,1086.0,https
0.57735026919,53874072.0,0.428571428571,https
11.4297595246,589934584.0,12.2628205128,https
0.0,3023317.0,0.0,https
490.981200211,1790663.0,347.133333333,https
210.801689701,36719757.0,253.0,https
237.351216555,4024260.0,62.5,https
155.245670412,16922105.0,286.454545455,https
367.966302805,30783546.0,192.7,https
287.010650292,555949097.0,156.502347418,https
575.587832009,344978276.0,502.545185185,https
100.153934551,283363.0,226.166666667,https
561.848879714,893183.0,400.857142857,https
142.194032425,84975995.0,168.842105263,https
212.759714012,235154.0,210.142857143,https
326.939250755,20488837.0,675.02,https
92.5414261425,10166211.0,893.231838282,https
153.370006763,3350956.0,292.423076923,https
465.613633344,11915670.0,406.095238095,https
165.559824703,608560.0,361.555555556,https
296.787414205,782287.0,330.777777778,https
540.561138152,75743546.0,414.951219512,https
22.8250332499,112253790.0,22.0625,https
678.94111748,10938645.0,517.421875,https
226.11361451,284065.0,142.0,https
331.314816548,5605829.0,895.089041096,https
0.0,532945.0,0.0,https
172.172247385,66129157.0,145.982142857,https
0.0,14630094.0,8.2,https
170.689777081,5223058.0,225.826086957,https
172.333333333,5415373.0,360.55,https
234.338629779,25473875.0,249.321428571,https
386.441357876,128722703.0,247.318181818,https
322.913748374,1957740.0,310.590909091,https
193.491971041,522440.0,98.5625,https
289.414351176,7795080.0,152.384615385,https
111.236814712,585892.0,199.6,https
181.786373841,61265674.0,256.8,https
642.380815754,27221461.0,458.233333333,https
0.0,0.0,283.333333333,https
0.0,0.0,283.333333333,https
78.6256955454,90336840.0,155.473684211,https
21.9203102168,179750459.0,13.2857142857,https
394.472305745,281983.0,122.736842105,https
20.8463768692,102946869.0,18.75,https
129.71011287,18586334.0,909.656303972,https
101.964699774,240260.0,452.923076923,https
0.0,259337.0,0.0,https
177.413672278,381659.0,102.347826087,https
425.342327818,65091482.0,242825,https
546.73293733,145791.0,596.176470588,https
693.834039007,7394944.0,362.0,https
284.284622234,229315360.0,180.762711864,https
120.200146002,540629241.0,202.47826087,https
143.374868583,261333.0,365.055555556,https
650.212426827,304200.0,903.588235294,https
141.830633403,65066379.0,69.8235294118,https
429.161286996,6334588.0,371.0,https
162.925605862,6284465.0,101.70212766,https
420.655359907,574848.0,374.884615385,https
180.468530432,151617736.0,161.145833333,https
57.3285009464,1176415.0,659.760204082,https
209.293646366,60234203.0,79.2894736842,https
590.304441228,60577958.0,526.153846154,https
446.717857763,207694414.0,152.05,https
141.127244056,57566078.0,276.690909091,https
134.519870607,166879.0,213.571428571,https
0.0,20007417.0,0.0,https
600.314880338,45005302.0,403.769230769,https
192.729393315,3066237.0,462.5625,https
236.832554964,35939937.0,323.16,https
0.0,700332.0,0.0,https
171.058469536,15403800.0,273.409090909,https
223.979165698,301052716.0,227.034482759,https
0.0,214220393.0,344.786632391,https
304.457160898,400080876.0,80.5736434109,https
98.4504603078,1663465.0,1215.8143829,https
164.820710673,65100561.0,70.8571428571,https
203.915525027,177434427.0,727.049079755,https
231.209428873,8397301.0,371.5,https
481.457657734,232961.0,201.666666667,https
68.1635364126,127344351.0,102.573529412,https
143.148300365,146188.0,438.153846154,https
137.399013865,566278.0,306.962962963,https
136.500712249,7503144.0,60.4117647059,https
241.288158401,26453541.0,168.542372881,https
625.029180271,666048.0,305.727272727,https
143.602377617,4552501.0,63.4,https
0.0,31870363.0,0.0,https
0.0,20006694.0,0.0,https
21.9203102168,60002763.0,13.2857142857,https
27.5771644663,57.0,13.0,https
0.0,9998686.0,0.0,https
108.095253902,343907.0,610.27480916,https
682.109089851,836699.0,709.40625,https
309.092442184,31301621.0,735.755813953,https
0.0,180968.0,0.0,https
193.261850496,60352062.0,389.470588235,https
155.703275387,595419781.0,362.252609603,https
180.91232091,1371675.0,340.0,https
516.392553423,910958.0,330.777777778,https
153.856364983,21923225.0,245.710526316,https
0.0,0.0,259.0,https
609.064378097,10933077.0,541.977777778,https
123.999907759,254558.0,198.157894737,https
229.178096685,325633.0,107.380952381,https
0.0,0.0,299.666666667,https
195.093384233,7296062.0,305.210526316,https
67.5351760196,14741022.0,262.727272727,https
0.333333333333,384133309.0,3.90476190476,https
330.679646443,379980962.0,235.59375,https
0.0,520309.0,0.0,https
101.517486178,60592180.0,55.8,http
0.0,29566760.0,0.5,http
64.08587988,29468.0,79.7777777778,http
0.0,225366.0,0.0,http
15.1520474215,3140242.0,958.193846154,http
0.0,569130.0,0.0,http
0.0,179201.0,0.0,http
76.7875858022,13754.0,93.5,http
0.0,138230.0,0.0,http
93.0,120011920.0,45.0,http
0.0,227.0,0.0,http
0.0,227.0,0.0,http
0.0,17187.0,0.0,http
0.0,59565.0,0.0,http
0.0,3027790.0,0.0,http
56.0029761114,3224.0,89875,http
64.08587988,31186.0,79.7777777778,http
0.0,164.0,0.0,http
34.6970745322,1578537.0,1148.47428571,http
0.0,1662307.0,0.0,http
0.0,553279.0,0.0,http
77.9422863406,2555.0,94625,http
0.0,181841.0,0.0,http
64.08587988,25138.0,79.7777777778,http
131.058511106,342217.0,66.8,http
59.4670777265,89801.0,90625,http
0.0,238279.0,0.0,http
64.08587988,20896.0,81.5,http
0.0,9631.0,0.0,http
95.2564958415,60107336.0,61.9,http
0.0,3875.0,0.0,http
0.0,3875.0,0.0,http
0.0,402306.0,0.0,http
0.0,484616.0,0.0,http
64.08587988,214697.0,81.5,http
0.0,253459.0,0.0,http
47.3427220735,58183.0,88.0,http
64.8947866422,1071010.0,1310.39361702,http
125.667020335,61232334.0,60.2,http
64.08587988,29000.0,71.8,http
130.307877188,64379973.0,95.5,http
54.065575041,5905361.0,1008.41908714,http
0.0,5983.0,0.0,http
131.058511106,32170.0,55125,http
64.08587988,11980.0,81.5,http
0.0,243902.0,0.0,http
11.2597783591,8881078.0,1389.74103586,http
72.7461339179,181055.0,97.8888888889,http
0.0,191801.0,0.0,http
64.08587988,26125.0,79.7777777778,http
55.4256258422,2673.0,446.8,http
97.5,119106727.0,46.0,http
95.938348259,114976133.0,235.615384615,http
64.08587988,47711.0,79.7777777778,http
0.0,97858.0,0.0,http
76.210235533,35499.0,98.6666666667,http
59.4670777265,5200.0,90625,http
0.0,4286900.0,0.0,http
64.08587988,25691.0,79.7777777778,http
131.058511106,29571.0,55125,http
8.89066432701,4353611.0,1575.65594855,http
69.5461646253,1193533.0,786.568306011,http
109.696551146,12340.0,89875,http
0.0,278645.0,0.0,http
76.210235533,10769.0,94.25,http
93.5,119358040.0,45.1111111111,http
59.032194606,80177073.0,146.090909091,http
64.08587988,25841.0,79.7777777778,http
131.058511106,9863.0,98.25,http
0.0,22650.0,0.0,http
76.210235533,21943.0,94.25,http
64.08587988,187491.0,79.7777777778,http
0.0,537058.0,0.0,http
125.667020335,60273051.0,68.3,http
0.0,959883.0,0.0,http
64.08587988,3602.0,81.5,http
0.0,217628.0,0.0,http
0.0,29810.0,0.0,http
703.381736091,60205.0,258.928571429,http
55.4256258422,12972.0,446.8,http
0.0,12158399.0,0.0,http
59.4670777265,44909.0,90625,http
64.08587988,3431.0,81.5,http
87.2066511225,250019.0,919.555555556,http
190.960205278,487995.0,141.3,http
0.0,6802095.0,0.0,http
0.0,135396.0,0.0,http
59.4670777265,12198.0,90625,http
76.210235533,8357.0,94.25,http
0.0,122853.0,0.0,http
96.5,121006609.0,45.7777777778,http
0.0,136522.0,0.0,http
95.2564958415,61022062.0,61.9,http
116.0,119573252.0,50.1111111111,http
85.865010336,15738993.0,41.1,http
128.597045067,60810518.0,100.153846154,http
0.0,1714077.0,0.0,http
0.0,905049.0,0.0,http
0.0,171866.0,0.0,http
0.0,122388.0,0.0,http
0.0,59899670.0,0.0,http
86.0251901093,25544.0,45375,http
0.0,21293.0,0.0,http
76.210235533,4446.0,103.25,http
0.0,6528753.0,0.0,http
64.08587988,70351.0,81.5,http
59.4670777265,31350.0,90625,http
0.0,5280.0,0.0,http
0.0,167931.0,0.0,http
64.08587988,26404.0,79.7777777778,http
0.0,161113.0,0.0,http
154.457761216,1117928.0,122.333333333,http
44.2491227581,1931977.0,778.659722222,http
76.210235533,5454.0,94.25,http
24.9444838136,42768360.0,824.768707483,http
131.058511106,2705.0,98.25,http
25.7686707116,330823.0,1395.19387755,http
0.0,125819.0,0.0,http
112.583302492,1749778.0,72.4444444444,http
64.08587988,46530.0,79.7777777778,http
64.08587988,33593.0,81.5,http
0.0,165375.0,0.0,http
0.0,116003.0,0.0,http
0.0,497173.0,0.0,http
64.08587988,30378.0,79.7777777778,http
64.08587988,27087.0,79.7777777778,http
0.0,188204.0,0.0,http
0.0,283689.0,0.0,http
0.0,30.0,0.0,http
0.0,30.0,0.0,http
0.0,242737.0,0.0,http
0.0,47397373.0,0.0,http
0.0,3623718.0,0.0,http
76.210235533,14181.0,94.25,http
0.0,94472.0,0.0,http
161.658075373,3721.0,112.75,http
0.0,178343.0,0.0,http
64.08587988,30200.0,79.7777777778,http
50.6666666667,773606.0,360.4375,http
0.0,201140.0,0.0,http
0.0,256465.0,0.0,http
0.0,193585.0,0.0,http
33.8836962823,6674353.0,828.262008734,http
64.08587988,28920.0,81.5,http
64.08587988,110011.0,81.5,http
0.0,458151.0,0.0,http
95.2564958415,60238462.0,61.9,http
0.0,59974762.0,0.0,http
0.0,56891806.0,0.0,http
64.08587988,155264.0,79.7777777778,http
131.058511106,4002.0,98.25,http
0.0,59971802.0,0.0,http
0.0,190157.0,0.0,http
39.415248782,6990069.0,1739.89900662,http
370.5,536626.0,168.6,http
0.0,3101.0,0.0,http
0.0,453477.0,0.0,http
64.08587988,26766.0,79.7777777778,http
0.0,412012.0,0.0,http
0.0,129745.0,0.0,http
0.0,180262.0,0.0,http
131.058511106,43428.0,98.25,http
628.191743552,9582281.0,279.176470588,http
0.0,59.0,122.0,http
0.0,435133056.0,0.0,http
