NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
0.267857,0.000000,2.233995,0.000000,0.250452,0.000000,0.000000,0.000000,0.000000,0.937865,2.701295,dns
0.373377,0.000000,2.252800,3.363707,0.000076,0.000324,0.000040,0.000000,0.085047,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.000071,0.000333,0.031308,0.000000,0.062150,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.077933,0.000311,0.037303,0.000000,0.000131,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.000069,0.000327,0.029976,0.000000,0.058879,1.142490,2.920411,dns
0.292208,0.000000,2.256560,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.961117,2.701295,dns
0.373377,0.000000,2.252800,3.363707,0.005578,0.037006,0.025979,0.000000,10.000000,1.142490,2.920411,dns
0.227273,0.000000,0.910146,0.000000,0.149205,0.000000,0.000000,0.000000,0.000000,0.457306,0.951593,dns
0.259740,0.000000,2.226473,0.000000,0.209154,0.000000,0.000000,0.000000,0.000000,0.930114,2.701295,dns
0.267857,0.000000,2.707873,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.100634,3.345922,dns
0.300325,0.000000,2.414520,0.000000,1.945662,0.000000,0.000000,0.000000,0.000000,1.020541,2.905939,dns
0.373377,0.000000,2.252800,3.363707,0.000078,0.000240,0.031308,0.000000,0.274767,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.000047,0.000075,0.031974,0.000000,0.000196,1.142490,2.920411,dns
0.251623,0.000000,3.670672,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.421007,4.676105,dns
0.267857,0.000000,3.753412,0.000000,1.147015,0.000000,0.000000,0.000000,0.000000,1.459762,4.768195,dns
0.332792,0.000000,3.828631,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.526937,4.788659,dns
0.373377,0.000000,2.252800,3.363707,0.000076,0.000351,0.031974,0.000000,0.085047,1.142490,2.920411,dns
0.292208,0.000000,3.828631,0.000000,0.191835,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
0.308442,0.000000,2.271604,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.976619,2.701295,dns
0.267857,0.000000,2.286648,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.955950,2.772920,dns
0.373377,0.000000,2.252800,3.363707,0.000405,0.002597,0.027978,0.000000,0.062150,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,5.557892,0.036856,0.037970,0.000000,10.000000,1.142490,2.920411,dns
0.292208,0.000000,3.828631,0.000000,0.209154,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
