NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
0.535196,3.769341,10.000000,1.401645,0.008187,0.001304,0.087081,0.003709,0.044346,9.402276,6.751297,vod
1.222182,6.715659,9.956047,2.364159,0.005155,0.000710,0.154453,0.003359,0.026187,9.955336,4.460210,vod
1.544272,7.468590,9.987547,1.989555,0.008518,0.001151,0.303269,0.005922,0.043040,10.000000,3.966334,vod
1.060789,6.072771,10.000000,1.074520,0.004075,0.000959,0.197180,0.005812,0.020408,10.000000,3.295848,vod
0.785667,5.184948,10.000000,1.244011,0.002643,0.000568,0.064158,0.002443,0.013523,9.937350,4.603102,vod
0.969266,5.806989,9.894873,3.020553,0.005753,0.000866,0.126438,0.003529,0.029600,9.773389,5.329512,vod
0.956575,5.771218,10.000000,1.297993,0.007299,0.001301,0.267545,0.006849,0.036841,10.000000,3.811067,vod
0.939698,5.568617,10.000000,1.232996,0.007711,0.001273,0.283414,0.006697,0.038902,10.000000,3.788074,vod
1.236185,6.631294,10.000000,1.578188,0.007458,0.001114,0.277132,0.005869,0.037638,10.000000,3.810226,vod
1.086359,6.196792,10.000000,1.669796,0.006130,0.000959,0.188650,0.004609,0.031112,10.000000,4.184418,vod
0.831511,5.274707,9.915551,2.791586,0.008113,0.001161,0.180488,0.004749,0.041716,9.793479,5.240127,vod
1.009657,5.890634,10.000000,1.468596,0.002300,0.000692,0.079120,0.003542,0.011624,10.000000,3.950876,vod
0.989052,5.846700,10.000000,1.669481,0.009253,0.001300,0.247876,0.005834,0.047190,9.961732,4.463095,vod
1.121660,6.349373,9.885857,3.096024,0.011278,0.001408,0.276144,0.006026,0.057742,9.814089,5.138110,vod
0.949549,5.656907,10.000000,1.359999,0.001958,0.000489,0.066691,0.002487,0.009892,10.000000,3.949409,vod
1.313896,6.788803,10.000000,1.593140,0.007651,0.001173,0.367540,0.007006,0.038370,10.000000,3.421914,vod
0.994463,5.951529,9.881300,3.110879,0.006913,0.000954,0.130557,0.003601,0.035848,9.692681,5.647478,vod
0.786431,4.946409,10.000000,1.166554,0.008558,0.001346,0.273479,0.006598,0.043380,10.000000,4.045411,vod
1.539277,7.454699,9.999908,1.794279,0.006184,0.000810,0.261899,0.004527,0.031101,10.000000,3.635844,vod
1.314304,6.814274,10.000000,1.643670,0.007017,0.001054,0.283419,0.005779,0.035334,10.000000,3.687771,vod
1.328499,6.889090,10.000000,1.646259,0.011973,0.001745,0.665635,0.011183,0.059863,10.000000,3.257963,vod
1.313119,6.822777,10.000000,1.587182,0.011557,0.001533,0.493387,0.008608,0.058120,10.000000,3.589040,vod
1.155957,6.359110,9.997368,1.831438,0.007765,0.001086,0.248941,0.005314,0.039360,10.000000,4.151424,vod
1.638788,7.895881,9.965534,2.278298,0.007536,0.000910,0.198458,0.004033,0.038468,9.937504,4.557869,vod
0.671185,4.517469,9.875192,3.170775,0.013183,0.001596,0.223106,0.005693,0.068804,9.611818,5.974212,vod
0.799786,5.134877,9.858290,3.343971,0.015694,0.001823,0.276787,0.006633,0.081708,9.624896,5.928198,vod
1.271333,6.704179,10.000000,1.734128,0.007153,0.000936,0.274389,0.004986,0.036070,10.000000,3.806879,vod
