NormFwd_Packet_Length_Std,NormBwd_IAT_Total,NormPacket_Length_Mean,Label
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
9.887744,0.005063,3.042456,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
5.654103,0.004174,0.765926,outros
0.000000,0.024656,0.000000,outros
0.155319,0.000007,0.268889,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
10.000000,0.004523,2.766667,outros
0.000000,0.024556,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.896637,0.004586,2.322745,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.276566,0.004568,1.912444,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.667932,0.004493,2.017333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.424883,0.004532,0.741481,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.862292,0.004842,2.456250,outros
0.000000,0.000000,0.000000,outros
5.723564,0.004657,0.773333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.773554,0.004510,2.539259,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.367082,0.004220,1.940000,outros
0.000000,0.000000,0.000000,outros
9.063687,0.004570,1.520000,outros
0.221186,0.023463,0.079487,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000013,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.619985,0.004348,2.209020,outros
5.619373,0.004837,0.762222,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.270954,0.004355,1.536190,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.826974,0.004211,2.009583,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.162773,0.004213,1.872889,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.612427,0.004680,0.761481,outros
0.000000,0.000000,0.000000,outros
5.542966,0.004668,0.754074,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.858035,0.004667,2.890877,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.047001,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,0.227407,outros
0.155319,0.000007,0.268889,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.654103,0.005266,0.765926,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.155319,0.000008,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,0.268889,outros
1.078147,0.033003,0.403333,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
5.445721,0.004252,0.743704,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.831428,0.004368,2.967018,outros
8.904538,0.004773,1.703111,outros
0.000000,0.000000,0.000000,outros
2.696972,0.051479,0.378974,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.002507,0.321905,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.303339,0.004701,1.920889,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000011,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.051798,0.004313,1.525778,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000009,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,0.227407,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
5.647157,0.004418,0.765185,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.782268,0.004264,2.514815,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000009,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000009,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.538557,0.004452,2.270000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.549912,0.005076,0.754815,outros
9.155801,0.004366,1.870222,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.633265,0.005244,0.763704,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
5.661049,0.004945,0.766667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.556858,0.004606,0.755556,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.873237,0.004651,3.035556,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.068102,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.512565,0.005165,1.979556,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.851589,0.004979,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.563804,0.004743,0.756296,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.598203,0.005066,2.194902,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.563804,0.004397,0.756296,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
